,TITLE,LINK,JOURNAL_ID,YEAR,LINK_CIT
48974,Selection of the Optimal Algorithm for Real-Time Estimation of Beta Band Power during DBS Surgeries in Patients with Parkinson's Disease,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=1,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d1%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419472800001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=1&recid=WOS:000419472800001&PREC_REFCOUNT=19&fromRightPanel=true
48975,Discriminant WSRC for Large-Scale Plant Species Recognition,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=2,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d2%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419473100001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=2&recid=WOS:000419473100001&PREC_REFCOUNT=34&fromRightPanel=true
48976,Clustering Categorical Data Using Community Detection Techniques,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=3,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d3%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419026400001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=3&recid=WOS:000419026400001&PREC_REFCOUNT=26&fromRightPanel=true
48977,Neural-Based Compensation of Nonlinearities in an Airplane Longitudinal Model with Dynamic-Inversion Control,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=4,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d4%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419026200001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=4&recid=WOS:000419026200001&PREC_REFCOUNT=26&fromRightPanel=true
48978,Robust and Adaptive Online Time Series Prediction with Long Short-Term Memory,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=5,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d5%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419026700001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=5&recid=WOS:000419026700001&PREC_REFCOUNT=26&fromRightPanel=true
48979,Eye Tracking Based Control System for Natural Human-Computer Interaction,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=6,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d6%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419026000001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=6&recid=WOS:000419026000001&PREC_REFCOUNT=25&fromRightPanel=true
48980,Image Enhancement via Subimage Histogram Equalization Based on Mean and Variance,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=7,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d7%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000419026100001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=7&recid=WOS:000419026100001&PREC_REFCOUNT=37&fromRightPanel=true
48981,Complexity Analysis of Resting-State fMRI in Adult Patients with Attention Deficit Hyperactivity Disorder: Brain Entropy,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=8,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d8%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418830700001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=8&recid=WOS:000418830700001&PREC_REFCOUNT=45&fromRightPanel=true
48982,Improving EEG-Based Motor Imagery Classification for Real-Time Applications Using the QSA Method,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=9,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d9%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418242300001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=9&recid=WOS:000418242300001&PREC_REFCOUNT=57&fromRightPanel=true
48983,Inference Engine in an Intelligent Ship Course-Keeping System,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=58&SID=7AstmbigNgxcyLHf4g4&page=1&doc=10,58,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d58%26log_event%3dyes%26product%3dWOS%26SID%3d7AstmbigNgxcyLHf4g4%26viewType%3dfullRecord%26doc%3d10%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000417718500001&search_mode=CitedRefList&SID=8BTNjAPaeunsrkBlHVW&parentProduct=WOS&parentQid=58&parentDoc=10&recid=WOS:000417718500001&PREC_REFCOUNT=48&fromRightPanel=true
