,TITLE,LINK,JOURNAL_ID,YEAR,LINK_CIT
34478,A novel computational remodelling algorithm for the probabilistic evolution of collagen fibre dispersion in biaxially strained vascular tissue,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=1,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d1%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418360900001&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=1&recid=WOS:000418360900001&PREC_REFCOUNT=47&fromRightPanel=true
34479,A stochastic model for the normal tissue complication probability (NTCP) and applications,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=2,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d2%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418360900002&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=2&recid=WOS:000418360900002&PREC_REFCOUNT=31&fromRightPanel=true
34480,Dynamical properties and thresholds of an HIV model with super-infection,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=3,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d3%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418360900003&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=3&recid=WOS:000418360900003&PREC_REFCOUNT=103&fromRightPanel=true
34481,Multiscale simulation of thrombus growth and vessel occlusion triggered by collagen/tissue factor using a data-driven model of combinatorial platelet signalling,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=4,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d4%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418360900004&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=4&recid=WOS:000418360900004&PREC_REFCOUNT=43&fromRightPanel=true
34482,The compartment syndrome: is the intra-compartment pressure a reliable indicator for early diagnosis?,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=5,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d5%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418360900005&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=5&recid=WOS:000418360900005&PREC_REFCOUNT=39&fromRightPanel=true
34483,Iontophoretic transdermal drug delivery: a multi-layered approach,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=6,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d6%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000418360900006&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=6&recid=WOS:000418360900006&PREC_REFCOUNT=28&fromRightPanel=true
34484,Relationship between saccadic eye movements and formation of the Krukenberg's spindle-a CFD study,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=7,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d7%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000412702300001&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=7&recid=WOS:000412702300001&PREC_REFCOUNT=20&fromRightPanel=true
34485,Renal medullary and urinary oxygen tension during cardiopulmonary bypass in the rat,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=8,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d8%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000412702300002&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=8&recid=WOS:000412702300002&PREC_REFCOUNT=60&fromRightPanel=true
34486,Predicting tyrosinaemia: a mathematical model of 4-hydroxyphenylpyruvate dioxygenase inhibition by nitisinone in rats,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=9,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d9%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000412702300003&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=9&recid=WOS:000412702300003&PREC_REFCOUNT=26&fromRightPanel=true
34487,Mathematical modelling of blood-brain barrier failure and oedema,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/full_record.do?product=WOS&search_mode=AdvancedSearch&qid=27&SID=7C2zASCUWRzxloESMWg&page=1&doc=10,27,2017,http://apps-webofknowledge.ez91.periodicos.capes.gov.br/InterService.do?product=WOS&toPID=WOS&action=AllCitationService&isLinks=yes&highlighted_tab=WOS&last_prod=WOS&fromPID=WOS&returnLink=http%3a%2f%2fapps.webofknowledge.com%2ffull_record.do%3fhighlighted_tab%3dWOS%26last_prod%3dWOS%26search_mode%3dAdvancedSearch%26qid%3d27%26log_event%3dyes%26product%3dWOS%26SID%3d7C2zASCUWRzxloESMWg%26viewType%3dfullRecord%26doc%3d10%26page%3d1&srcDesc=RET2WOS&srcAlt=Voltar+para+Web+of+Science%3cspan+class%3d%22TMMark%22%3eTM%3c%2fspan%3e&UT=WOS:000412702300004&search_mode=CitedRefList&SID=7C6AaUxCF9t4RxfstwI&parentProduct=WOS&parentQid=27&parentDoc=10&recid=WOS:000412702300004&PREC_REFCOUNT=52&fromRightPanel=true
