,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,418855300015,1471-2105,000182904500032,0091-6749,2003
2,418855300015,1471-2105,000227957300045,0036-8075,2005
3,418855300015,1471-2105,000299606400013,1088-9051,2012
4,418855300015,1471-2105,000318022100001,1755-8794,2013
5,418855300015,1471-2105,000293333300020,0270-9139,2011
6,418855300015,1471-2105,000332842400027,1932-6203,2014
7,418855300015,1471-2105,000343094200020,0092-8674,2014
8,418855300015,1471-2105,000356101500011,1931-3128,2015
9,418855300015,1471-2105,000285988200010,0012-1797,2010
10,418855300015,1471-2105,000349999700001,1664-302X,2015
11,418855300015,1471-2105,000237961600048,0036-8075,2006
12,418855300015,1471-2105,000344522000012,0092-8674,2014
13,418855300015,1471-2105,000386004600001,2045-2322,2016
14,418855300015,1471-2105,000394948400001,2314-6133,2017
15,418855300015,1471-2105,000335393600014,1007-9327,2014
16,418855300015,1471-2105,000327004200008,0896-8411,2013
17,418855300015,1471-2105,000273338500021,1932-6203,2010
18,418855300015,1471-2105,000286808000010,0091-6749,2011
19,418855300015,1471-2105,000305189000025,0028-0836,2012
20,418855300015,1471-2105,000288278400004,0007-9235,2011
21,418855300015,1471-2105,000274442400021,1932-6203,2010
22,418855300015,1471-2105,000314661500010,0091-6749,2013
23,418855300015,1471-2105,000243441400027,0903-1936,2007
24,418855300015,1471-2105,000305189000026,0028-0836,2012
25,418855300015,1471-2105,000285258500026,1078-0998,2011
26,418855300015,1471-2105,A1995RT79800002,0099-2240,1995
27,418855300015,1471-2105,000236326900003,1532-4435,2004
28,418855300015,1471-2105,000326275700010,1474-175X,2013
29,418855300015,1471-2105,000247466100002,1044-5323,2007
30,418855300015,1471-2105,000235202700005,1078-0998,2006
31,418855300015,1471-2105,000316778000011,1740-1526,2013
32,418855300015,1471-2105,000235785000003,1344-6304,2006
33,418855300015,1471-2105,000262519200047,0028-0836,2009
34,418855300015,1471-2105,000289679900001,1471-2180,2011
35,418855300015,1471-2105,000296099300016,1367-4803,2011
36,418855300015,1471-2105,000262110300013,1740-1526,2009
37,418855300015,1471-2105,000360287900025,0140-6736,2015
38,418855300015,1471-2105,000290020000007,1751-7362,2011
39,418855300015,1471-2105,000260252600045,0028-0836,2008
40,418855300015,1471-2105,000295580300050,0036-8075,2011
41,418855300015,1471-2105,000278689000030,1367-4803,2010
42,418855300015,1471-2105,000330621900175,1932-6203,2014
43,418855300015,1471-2105,000300728800011,0002-9262,2012
44,418855300015,1471-2105,000317911500045,1932-6203,2013
45,418854400007,1471-2105,000307490500018,0162-1459,2012
46,418854400007,1471-2105,A1979HH71100001,1369-7412,1979
47,418854400007,1471-2105,000170489900001,0885-6125,2001
48,418854400007,1471-2105,000231120700001,1471-2105,2005
49,418854400007,1471-2105,A1982PJ70200006,0018-9219,1982
50,418854400007,1471-2105,000084330300005,1052-6234,1999
51,418854400007,1471-2105,A1992JE81900001,0003-1305,1992
52,418854400007,1471-2105,000306328600033,2159-8274,2012
53,418854400007,1471-2105,A1995RX35400003,0885-6125,1995
54,418854400007,1471-2105,000285519200011,1053-587X,2011
55,418854400007,1471-2105,000315313600006,0031-3203,2013
56,418854400007,1471-2105,000315313600007,0031-3203,2013
57,418854400007,1471-2105,000293850600003,1389-2029,2011
58,418854400007,1471-2105,000265540300013,1545-5963,2009
59,418854400007,1471-2105,000310468400008,1016-8478,2012
60,418854400007,1471-2105,000303933600009,1471-2105,2011
61,418854400007,1471-2105,000368292400011,1545-5963,2015
62,418854400007,1471-2105,000336659800020,1545-5963,2014
63,418854400007,1471-2105,000250005000016,1367-4803,2006
64,418854400007,1471-2105,000316992100002,1945-0877,2013
65,418854400007,1471-2105,000276642100078,0027-8424,2010
66,418854400007,1471-2105,A1985TZ21800006,0343-6993,1985
67,418854400007,1471-2105,A1968B973900004,0536-1567,1968
68,418854400007,1471-2105,A1957WB72300004,0031-899X,1957
69,418854400007,1471-2105,A1946UQ14200005,0950-1207,1946
70,418854400007,1471-2105,000084896300007,0305-1048,2000
71,418854400007,1471-2105,000371261700063,0305-1048,2016
72,418854400007,1471-2105,A1996VK23300043,0162-1459,1996
73,418854400007,1471-2105,A1969D012600005,0022-5193,1969
74,418854400007,1471-2105,000310622800001,1745-6150,2012
75,418854400007,1471-2105,000321557600063,0028-0836,2013
76,418854400007,1471-2105,000287367100029,1742-206X,2011
77,418854400007,1471-2105,000261480800009,1553-734X,2008
78,418854400007,1471-2105,000333858900003,0169-5002,2014
79,418854400007,1471-2105,A1983QT81500006,0090-5364,1983
80,418854400007,1471-2105,000174028100006,1367-4803,2002
81,418854400007,1471-2105,A1990DB97900012,0018-9286,1990
82,418854400007,1471-2105,000272829500013,1932-6203,2009
83,418854400007,1471-2105,000241923900038,1549-1277,2006
84,418854400007,1471-2105,000236418400003,0025-5610,2006
85,418854400007,1471-2105,000307716000014,1932-6157,2012
86,418854400007,1471-2105,000252903700014,1367-4803,2008
87,418854400007,1471-2105,000273320300006,0035-9254,2010
88,418854400007,1471-2105,000320168600010,1067-5027,2013
89,418854400007,1471-2105,000306806600135,1932-6203,2012
90,418854400007,1471-2105,000252575200004,1053-587X,2008
91,418854400007,1471-2105,000302873700120,1932-6203,2012
92,418854400007,1471-2105,000274395000002,1053-587X,2010
93,418854400007,1471-2105,A1996VF46000005,0304-4076,1996
94,418854400010,1471-2105,000238979700048,0028-0836,2006
95,418854400010,1471-2105,000250583900031,0036-8075,2007
96,418854400010,1471-2105,000251310000016,1553-734X,2007
