,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000419369600001,1758-0463,WOS:000258142300011,0305-1048,2008
2,WOS:000419369600001,1758-0463,WOS:000277302700004,1367-6733,2010
3,WOS:000419369600001,1758-0463,WOS:000167637800014,0887-3585,2001
4,WOS:000419369600001,1758-0463,WOS:000258142300012,0305-1048,2008
5,WOS:000419369600001,1758-0463,WOS:000076585100006,0165-6147,1998
6,WOS:000419369600001,1758-0463,WOS:A1993LP14900019,0022-2623,1993
7,WOS:000419369600001,1758-0463,WOS:000298601300165,0305-1048,2012
8,WOS:000419369600001,1758-0463,WOS:000371261700148,0305-1048,2016
9,WOS:000419369600001,1758-0463,WOS:000321747800024,1367-4803,2013
10,WOS:000419369600001,1758-0463,WOS:000252545400161,0305-1048,2008
11,WOS:000419369600001,1758-0463,WOS:000287498900003,1523-3790,2010
12,WOS:000419369600001,1758-0463,WOS:000250226600019,1087-0156,2007
13,WOS:000419369600001,1758-0463,WOS:000239818200001,0022-2623,2006
14,WOS:000419369600001,1758-0463,WOS:000334337800037,0968-0896,2014
15,WOS:000419369600001,1758-0463,WOS:000244064000025,1087-0156,2007
16,WOS:000419369600001,1758-0463,WOS:000245650200046,0305-1048,2006
17,WOS:000419369600001,1758-0463,WOS:000338586500001,1758-2946,2014
18,WOS:000419369600001,1758-0463,WOS:000284148900098,0305-1048,2010
19,WOS:000419369600001,1758-0463,WOS:000350058800015,1367-4803,2015
20,WOS:000419369600001,1758-0463,WOS:000377428700022,1367-4803,2016
21,WOS:000419369600001,1758-0463,WOS:000342439000005,0920-654X,2014
22,WOS:000419369600001,1758-0463,WOS:000305466800035,0028-0836,2012
23,WOS:000419369600001,1758-0463,WOS:000318959600011,1359-6446,2013
24,WOS:000419369600001,1758-0463,WOS:000363706500002,1758-0463,2015
25,WOS:000419369600001,1758-0463,WOS:000245169100001,0167-6806,2007
26,WOS:000419369600001,1758-0463,WOS:000242478300012,1474-1776,2006
27,WOS:000419369600001,1758-0463,WOS:000239025100030,1087-0156,2006
28,WOS:000419369600001,1758-0463,WOS:000362964600009,0920-654X,2015
29,WOS:000419369600001,1758-0463,FORA DA BASE,Acta Pharmacol. Toxicol.,2009
30,WOS:000419369600001,1758-0463,WOS:000074131400045,0022-3565,1998
31,WOS:000419369600001,1758-0463,WOS:000317025800011,1552-4450,2013
32,WOS:000419369600001,1758-0463,WOS:000267889100088,0305-1048,2009
33,WOS:000419369600001,1758-0463,WOS:000224185900034,0095-2338,2004
34,WOS:000419369600001,1758-0463,WOS:000173518900025,0022-3565,2002
35,WOS:000419369600001,1758-0463,WOS:000229805000018,0022-2623,2005
36,WOS:000419369600001,1758-0463,WOS:000221740900005,0022-2623,2004
37,WOS:000419369600001,1758-0463,WOS:000330097400039,0022-2623,2013
38,WOS:000419369600001,1758-0463,WOS:000323797700013,1549-9596,2013
39,WOS:000419369600001,1758-0463,WOS:000371261700150,0305-1048,2016
40,WOS:000419369600001,1758-0463,WOS:000378841100005,0920-654X,2016
41,WOS:000419369600001,1758-0463,WOS:000315503800013,1433-7851,2013
42,WOS:000419369600001,1758-0463,FORA DA BASE,Recent results in cancer research. Fortschritte der Krebsforschung. Progres dans les recherches sur le cancer,1980
43,WOS:000419369300001,1758-0463,WOS:000298601300010,0305-1048,2012
44,WOS:000419369300001,1758-0463,WOS:000312893300006,0305-1048,2013
45,WOS:000419369300001,1758-0463,WOS:000284435900004,0169-5347,2010
46,WOS:000419369300001,1758-0463,WOS:000307171300015,0737-4038,2012
47,WOS:000419369300001,1758-0463,WOS:000350210400085,0305-1048,2015
48,WOS:000419369300001,1758-0463,WOS:000343706700003,2041-1480,2013
49,WOS:000419369300001,1758-0463,WOS:000298601300021,0305-1048,2012
50,WOS:000419369300001,1758-0463,WOS:000393570500020,0305-0270,2017
51,WOS:000419369300001,1758-0463,WOS:000396575500069,0305-1048,2017
52,WOS:000419369300001,1758-0463,WOS:000208999400002,2222-1751,2012
53,WOS:000419369300001,1758-0463,WOS:000229384600007,1067-5027,2005
54,WOS:000419369300001,1758-0463,WOS:000285831700007,0305-1048,2011
55,WOS:000419369300001,1758-0463,WOS:000371261700007,0305-1048,2016
56,WOS:000419369300001,1758-0463,WOS:000309525200005,1330-0962,2012
57,WOS:000419369300001,1758-0463,WOS:000332905000006,0966-842X,2014
58,WOS:000419369300001,1758-0463,WOS:000300768100010,1067-5027,2012
59,WOS:000419369300001,1758-0463,WOS:000329363600002,1471-2164,2013
60,WOS:000419369300001,1758-0463,WOS:000347818100002,0022-538X,2015
61,WOS:000419369300001,1758-0463,WOS:000346982900010,1041-4347,2015
62,WOS:000419369300001,1758-0463,WOS:000390057600002,2167-8359,2016
63,WOS:000419369300001,1758-0463,FORA DA BASE,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,2011
64,WOS:000419369300001,1758-0463,FORA DA BASE,ACM SIGIR Forum,2007
65,WOS:000419369300001,1758-0463,FORA DA BASE,AMIA Annu Symp Proc,2010
66,WOS:000419369300001,1758-0463,WOS:000383782300012,1067-5027,2016
67,WOS:000419369300001,1758-0463,WOS:000279734500001,1471-2105,2010
68,WOS:000419369300001,1758-0463,WOS:000411479100047,2335-6936,2010
69,WOS:000419369300001,1758-0463,WOS:000356625700040,1367-4803,2015
70,WOS:000419369300001,1758-0463,FORA DA BASE,AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science,2013
71,WOS:000419368700001,1758-0463,WOS:000323168200018,1067-5027,2013
72,WOS:000419368700001,1758-0463,WOS:000086884000011,1061-4036,2000
73,WOS:000419368700001,1758-0463,WOS:000308470200001,1471-2105,2012
74,WOS:000419368700001,1758-0463,WOS:000227026500017,1465-6914,2005
75,WOS:000419368700001,1758-0463,WOS:000325433700001,1471-2105,2013
76,WOS:000419368700001,1758-0463,WOS:000333004500014,1532-0464,2014
77,WOS:000419368700001,1758-0463,WOS:000325887300003,1932-6203,2013
78,WOS:000419368700001,1758-0463,WOS:000277030600002,1472-6947,2008
79,WOS:000419368700001,1758-0463,WOS:000377335600139,2156-1125,2015
80,WOS:000419368700001,1758-0463,WOS:000324848600001,1532-0464,2013
81,WOS:000419368700001,1758-0463,WOS:000334538400003,1471-2105,2014
82,WOS:000419368700001,1758-0463,WOS:000383745500001,2041-1480,2016
83,WOS:000419368700001,1758-0463,WOS:000351499100001,2041-1480,2015
84,WOS:000419368700001,1758-0463,WOS:000181502800005,1071-5819,2003
85,WOS:000419368700001,1758-0463,WOS:000307501100009,1367-4803,2012
86,WOS:000419368700001,1758-0463,WOS:000351425400065,1932-6203,2015
87,WOS:000419368700001,1758-0463,WOS:000228246400014,1465-6906,2005
88,WOS:000419368700001,1758-0463,WOS:000304925000001,1758-0463,2012
89,WOS:000419368700001,1758-0463,WOS:000365708700016,1467-5463,2015
90,WOS:000419368700001,1758-0463,WOS:000229384600007,1067-5027,2005
91,WOS:000419368700001,1758-0463,FORA DA BASE,Lang. Resour. Eval.,2017
92,WOS:000419368700001,1758-0463,FORA DA BASE,Database,2014
93,WOS:000419368700001,1758-0463,WOS:000359264900009,1545-5963,2015
94,WOS:000419368700001,1758-0463,WOS:000336191800014,0957-4174,2014
95,WOS:000419368700001,1758-0463,WOS:000207434200025,1367-4803,2003
96,WOS:000419368700001,1758-0463,WOS:000168844700010,0025-7338,2000
97,WOS:000419368700001,1758-0463,WOS:000209109600001,2041-1480,2012
98,WOS:000419368700001,1758-0463,WOS:000360220500011,1526-954X,2015
99,WOS:000419368700001,1758-0463,WOS:000305390300005,1474-7596,2012
100,WOS:000419368700001,1758-0463,WOS:000288289900009,1532-0464,2011
101,WOS:000419368700001,1758-0463,WOS:000396575500100,0305-1048,2017
102,WOS:000419368700001,1758-0463,WOS:000322337000018,1367-4803,2013
103,WOS:000419368700001,1758-0463,WOS:000333249900018,1367-4803,2014
104,WOS:000419368700001,1758-0463,WOS:000308532300040,1367-4803,2012
105,WOS:000419368700001,1758-0463,WOS:000367876000002,1471-2105,2015
106,WOS:000419368700001,1758-0463,WOS:000311212500006,1471-0056,2012
107,WOS:000419368700001,1758-0463,WOS:000337772200015,1532-0464,2014
108,WOS:000419368700001,1758-0463,WOS:000251086500025,1087-0156,2007
109,WOS:000419368700001,1758-0463,WOS:000363437500027,1532-0464,2015
110,WOS:000419368700001,1758-0463,FORA DA BASE,BMC Proc.,2015
111,WOS:000419368700001,1758-0463,FORA DA BASE,F1000Research,2016
112,WOS:000419368700001,1758-0463,FORA DA BASE,Yearb. Med. Inf.,1993
113,WOS:000419368700001,1758-0463,FORA DA BASE,F1000Research,2014
114,WOS:000419368700001,1758-0463,FORA DA BASE,Genome Inf.,2001
115,WOS:000419368700001,1758-0463,FORA DA BASE,Trans. Assoc. Comput. Linguist.,2016
116,WOS:000419368700001,1758-0463,WOS:000368413800001,1471-2105,2016
117,WOS:000419368700001,1758-0463,WOS:000310312200001,1471-2105,2012
118,WOS:000419368700001,1758-0463,WOS:000343943500005,1932-6203,2014
119,WOS:000419368700001,1758-0463,WOS:000285793200077,1932-6203,2010
120,WOS:000419368700001,1758-0463,FORA DA BASE,IEEE Ger. Stud. Conf 2014,2014
121,WOS:000419370000001,1758-0463,WOS:000243591600003,0964-6906,2007
122,WOS:000419370000001,1758-0463,WOS:000234099200002,1568-1637,2005
123,WOS:000419370000001,1758-0463,WOS:000188320900102,1471-2156,2003
124,WOS:000419370000001,1758-0463,WOS:000176225000015,0964-4563,2002
125,WOS:000419370000001,1758-0463,WOS:000272858600002,0006-3223,2010
126,WOS:000419370000001,1758-0463,WOS:000245465600002,1470-269X,2007
127,WOS:000419370000001,1758-0463,WOS:000330508100003,1469-493X,2014
128,WOS:000419370000001,1758-0463,WOS:000269215700010,1474-175X,2009
129,WOS:000419370000001,1758-0463,WOS:000329354100011,0028-4793,2014
