,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000415755300001,1085-7117,WOS:000349501400004,0006-3207,2015
2,WOS:000415755300001,1085-7117,WOS:000301349600009,1461-023X,2012
3,WOS:000415755300001,1085-7117,WOS:000294000400057,0036-8075,2011
4,WOS:000415755300001,1085-7117,WOS:000254414800004,0019-1019,2008
5,WOS:000415755300001,1085-7117,WOS:000293391200001,1548-7660,2011
6,WOS:000415755300001,1085-7117,WOS:A1991FW55800014,0019-1019,1991
7,WOS:000415755300001,1085-7117,WOS:000330126300019,1758-678X,2013
8,WOS:000415755300001,1085-7117,WOS:000411825200001,0906-7590,2017
9,WOS:000415755300001,1085-7117,WOS:000078142500001,0040-1706,1999
10,WOS:000415755300001,1085-7117,WOS:000285110600010,0021-8790,2011
11,WOS:000415755300001,1085-7117,WOS:000071523200016,0019-1019,1998
12,WOS:000415755300001,1085-7117,WOS:000337680700018,1354-1013,2014
13,WOS:000415755300001,1085-7117,WOS:A1995TF62100006,0019-1019,1995
14,WOS:000415755300001,1085-7117,WOS:000274419200002,1354-1013,2010
15,WOS:000415755300001,1085-7117,WOS:000357813500007,0021-8790,2015
16,WOS:000415755300001,1085-7117,WOS:000230327400002,0899-8418,2005
17,WOS:000415755300001,1085-7117,WOS:A1988R565500005,0021-8901,1988
18,WOS:000415755300001,1085-7117,WOS:000256911200005,0020-7128,2008
19,WOS:000415755300001,1085-7117,WOS:000305685900014,0020-7128,2012
20,WOS:000415755300001,1085-7117,WOS:000245312000017,0019-1019,2007
21,WOS:000415755300001,1085-7117,WOS:000169014300004,0021-8790,2001
22,WOS:000415755300001,1085-7117,WOS:000247398800015,0021-8790,2007
23,WOS:000415755300001,1085-7117,FORA DA BASE,Journal of Animal Ecology,2017
24,WOS:000415755300001,1085-7117,FORA DA BASE,Open Science,2016
25,WOS:000415755300001,1085-7117,FORA DA BASE,R package version,2014
26,WOS:000415755300001,1085-7117,WOS:000324486300025,1758-678X,2013
27,WOS:000415755300002,1085-7117,WOS:000358368000011,1932-6157,2015
28,WOS:000415755300002,1085-7117,WOS:A1973O944900011,0090-5364,1973
29,WOS:000415755300002,1085-7117,WOS:000374375800016,0943-4062,2016
30,WOS:000415755300002,1085-7117,WOS:000386184600001,0035-9254,2016
31,WOS:000415755300002,1085-7117,WOS:A1993KP99300002,0162-1459,1993
32,WOS:000415755300002,1085-7117,WOS:000297048800004,0277-6715,2011
33,WOS:000415755300002,1085-7117,WOS:000385201700012,0943-4062,2016
34,WOS:000415755300002,1085-7117,WOS:000358368000020,1932-6157,2015
35,WOS:000415755300002,1085-7117,WOS:000166035800009,0888-8892,2000
36,WOS:000415755300002,1085-7117,WOS:000270311500001,0305-1838,2009
37,WOS:000415755300002,1085-7117,WOS:000278689300011,1465-4644,2010
38,WOS:000415755300002,1085-7117,WOS:000235180600001,1548-7660,2006
39,WOS:000415755300002,1085-7117,WOS:000358368000015,1932-6157,2015
40,WOS:000415755300002,1085-7117,WOS:000368700000003,1863-8171,2016
41,WOS:000415755300002,1085-7117,WOS:000358368000022,1932-6157,2015
42,WOS:000415755300002,1085-7117,WOS:000357458200001,0035-9254,2015
43,WOS:000415755300002,1085-7117,WOS:000365390500009,0964-1998,2015
44,WOS:000415755300002,1085-7117,WOS:A1996VE95300001,0035-9246,1996
45,WOS:000415755300002,1085-7117,WOS:A1986A734100002,0006-3444,1986
46,WOS:000415755300002,1085-7117,WOS:000347530200018,1932-6157,2014
47,WOS:000415755300002,1085-7117,WOS:000323340500001,0006-3444,2013
48,WOS:000415755300002,1085-7117,WOS:000321009600001,1935-7524,2012
49,WOS:000415755300002,1085-7117,WOS:A1997WL26500017,0162-1459,1997
50,WOS:000415755300002,1085-7117,WOS:000289553600004,0012-9658,2011
51,WOS:000415755300002,1085-7117,FORA DA BASE,Statistical Modelling,2017
