,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000402555000002,1547-1063,WOS:000254122300002,1078-0947,2008
2,WOS:000402555000002,1547-1063,WOS:000249690500004,0036-1399,2007
3,WOS:000402555000002,1547-1063,WOS:000188867700043,1080-6040,2004
4,WOS:000402555000002,1547-1063,WOS:000380623000020,0893-9659,2016
5,WOS:000402555000002,1547-1063,WOS:000350309500002,1531-3492,2015
6,WOS:000402555000002,1547-1063,WOS:000363072800017,0022-0396,2015
7,WOS:000402555000002,1547-1063,WOS:000372557600007,1468-1218,2016
8,WOS:000402555000002,1547-1063,WOS:000261427900003,0035-7596,2008
9,WOS:000402555000002,1547-1063,WOS:000254249300002,1040-7294,2008
10,WOS:000402555000002,1547-1063,WOS:A1990DG35000001,0303-6812,1990
11,WOS:000402555000002,1547-1063,WOS:000223882700002,1531-3492,2004
12,WOS:000402555000002,1547-1063,WOS:000172892900004,0036-1410,2001
13,WOS:000402555000002,1547-1063,WOS:000360258000019,0022-0396,2015
14,WOS:000402555000002,1547-1063,WOS:000225107300004,0962-8452,2004
15,WOS:000402555000002,1547-1063,WOS:000273572800006,1547-1063,2010
16,WOS:000402555000002,1547-1063,WOS:A1997YC83000006,0956-4624,1997
17,WOS:000402555000002,1547-1063,WOS:000286458200067,0895-7177,2011
18,WOS:000402555000002,1547-1063,WOS:000267035500005,0022-0396,2009
19,WOS:000402555000002,1547-1063,WOS:000266225600027,0362-546X,2009
20,WOS:000402555000002,1547-1063,WOS:000303667000013,0951-7715,2012
21,WOS:000402555000002,1547-1063,WOS:000322942100002,0167-2789,2013
22,WOS:000402555000002,1547-1063,WOS:000300652000012,0022-5193,2012
23,WOS:000402555000002,1547-1063,WOS:000209117400008,2156-907X,2011
24,WOS:000402555000002,1547-1063,FORA DA BASE,Evid Based Child Health,2012
25,WOS:000402555000002,1547-1063,FORA DA BASE,Applicable Analysis,2016
26,WOS:000402555000002,1547-1063,FORA DA BASE,Notices of the American Mathematical Society,2001
27,WOS:000402555000002,1547-1063,WOS:000289401800004,0025-5564,2011
28,WOS:000402555000002,1547-1063,WOS:000299408500005,0022-5193,2012
29,WOS:000402555000002,1547-1063,WOS:000290279700005,1471-2458,2011
30,WOS:000402555000002,1547-1063,WOS:000310592600016,1751-3758,2012
31,WOS:000402555000002,1547-1063,WOS:000179220600004,0025-5564,2002
32,WOS:000402555000002,1547-1063,WOS:000374235300006,0272-4960,2016
33,WOS:000402555000002,1547-1063,WOS:000234538700021,1547-1063,2006
34,WOS:000402555000002,1547-1063,WOS:000312701800017,1536-0040,2012
35,WOS:000402555000002,1547-1063,WOS:000249146100005,0025-5564,2007
36,WOS:000402555000002,1547-1063,WOS:000314802900009,1547-1063,2013
37,WOS:000402555000002,1547-1063,WOS:000347904500003,2045-2322,2015
38,WOS:000402555000002,1547-1063,WOS:000265131100011,1932-6203,2008
39,WOS:000402555000002,1547-1063,FORA DA BASE,ISRN Biomathematics,2012
40,WOS:000402555000002,1547-1063,FORA DA BASE,MATH SURVEYS MONOGRA,1995
41,WOS:000402555000003,1547-1063,WOS:A1987H690500009,0030-1299,1987
42,WOS:000402555000003,1547-1063,WOS:000310401100075,0960-8524,2012
43,WOS:000402555000003,1547-1063,WOS:000182135700022,0018-8158,2002
44,WOS:000402555000003,1547-1063,WOS:000226930700007,0046-5070,2005
45,WOS:000402555000003,1547-1063,WOS:000364272900002,0022-5193,2015
46,WOS:000402555000003,1547-1063,WOS:000182045700010,0142-7873,2003
47,WOS:000402555000003,1547-1063,WOS:000257208600027,0921-2728,2008
