,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000418307900001,0962-2802,WOS:A1983RP04600005,0039-0526,1983
2,WOS:000418307900001,0962-2802,WOS:A1969C970700013,0006-341X,1969
3,WOS:000418307900001,0962-2802,WOS:000248315300002,1054-3406,2007
4,WOS:000418307900001,0962-2802,WOS:000248315300003,1054-3406,2007
5,WOS:000418307900001,0962-2802,WOS:A1995TA69700017,0099-5355,1995
6,WOS:000418307900001,0962-2802,WOS:A1986AYW4000013,0140-6736,1986
7,WOS:000418307900001,0962-2802,WOS:000083700100004,0962-2802,1999
8,WOS:000418307900001,0962-2802,WOS:000184257900021,0960-7692,2003
9,WOS:000418307900001,0962-2802,WOS:000175192400027,0009-9147,2002
10,WOS:000418307900001,0962-2802,WOS:000173997500028,0162-1459,2002
11,WOS:000418307900001,0962-2802,WOS:000252351600009,1054-3406,2008
12,WOS:000418307900001,0962-2802,WOS:000084894900008,0277-6715,2000
13,WOS:000418307900001,0962-2802,WOS:000273821300013,0305-1870,2010
14,WOS:000418307900001,0962-2802,WOS:000085562800018,0003-2999,2000
15,WOS:000418307900001,0962-2802,WOS:000230456200002,0266-4763,2005
16,WOS:000418307900001,0962-2802,FORA DA BASE,"Technical Report, EP09-A3",2013
17,WOS:000418307900001,0962-2802,FORA DA BASE,J Hypertension,1993
18,WOS:000418307900001,0962-2802,FORA DA BASE,Personal communication,2014
19,WOS:000418307900001,0962-2802,FORA DA BASE,Technical Report,2005
20,WOS:000418307900002,0962-2802,WOS:000261055400010,0012-9682,2008
21,WOS:000418307900002,0962-2802,WOS:000267373900013,1557-4679,2009
22,WOS:000418307900002,0962-2802,WOS:000274062400009,0895-4356,2010
23,WOS:000418307900002,0962-2802,WOS:000256164700005,0895-4356,2008
24,WOS:000418307900002,0962-2802,WOS:000302346600005,0027-3171,2012
25,WOS:000418307900002,0962-2802,WOS:000287488400005,0027-3171,2011
26,WOS:000418307900002,0962-2802,WOS:000291533400002,0027-3171,2011
27,WOS:000418307900002,0962-2802,WOS:000289512800010,1539-1604,2011
28,WOS:000418307900002,0962-2802,WOS:000407924800007,0962-2802,2017
29,WOS:000418307900002,0962-2802,WOS:000392968900014,0962-2802,2017
30,WOS:000418307900002,0962-2802,WOS:000367971500001,0277-6715,2015
31,WOS:000418307900002,0962-2802,WOS:000342897400012,0277-6715,2014
32,WOS:000418307900002,0962-2802,WOS:000331395300012,0277-6715,2014
33,WOS:000418307900002,0962-2802,WOS:000290470100009,0277-6715,2011
34,WOS:000418307900002,0962-2802,WOS:000281472800007,0277-6715,2010
35,WOS:000418307900002,0962-2802,WOS:000256458700001,0277-6715,2008
36,WOS:000418307900002,0962-2802,WOS:000247836700002,0277-6715,2007
37,WOS:000418307900002,0962-2802,WOS:000244236700004,0277-6715,2007
38,WOS:000418307900002,0962-2802,WOS:000301538700009,0003-6846,2012
39,WOS:000418307900002,0962-2802,WOS:A1995QJ24200026,0959-8138,1995
40,WOS:000418307900002,0962-2802,WOS:A1984TT01300002,0006-3444,1984
41,WOS:000418307900002,0962-2802,WOS:A1987G969400002,0002-9262,1987
42,WOS:000418307900002,0962-2802,WOS:000403319000009,0962-2802,2017
43,WOS:000418307900002,0962-2802,WOS:000318350800001,0277-6715,2013
44,WOS:000418307900002,0962-2802,WOS:000223857500008,0162-1459,2004
45,WOS:000418307900002,0962-2802,WOS:000240705500007,1061-8600,2006
46,WOS:000418307900002,0962-2802,WOS:000292097500001,1548-7660,2011
47,WOS:000418307900002,0962-2802,WOS:000248544000002,1047-1987,2007
48,WOS:000418307900002,0962-2802,FORA DA BASE,J Comput Graph Stat,1993
49,WOS:000418307900002,0962-2802,WOS:000220322400002,0034-6535,2004
50,WOS:000418307900002,0962-2802,WOS:A1995QE86600025,0820-3946,1995
51,WOS:000418307900002,0962-2802,WOS:000224769700002,0003-1305,2004
52,WOS:000418307900002,0962-2802,WOS:A1988N994800005,0028-4793,1988
53,WOS:000418307900002,0962-2802,WOS:000223817300001,0277-6715,2004
54,WOS:000418307900002,0962-2802,WOS:000228715900028,0959-535X,2005
55,WOS:000418307900002,0962-2802,WOS:000086064600015,0006-341X,2000
56,WOS:000418307900002,0962-2802,WOS:A1985ABK0900009,0003-1305,1985
57,WOS:000418307900002,0962-2802,WOS:A1983QH66900005,0006-3444,1983
58,WOS:000418307900002,0962-2802,WOS:A1987J105700002,0162-1459,1987
59,WOS:000418307900002,0962-2802,WOS:A1984TK97500004,0162-1459,1984
60,WOS:000418307900002,0962-2802,WOS:A1991FT70800005,0035-9246,1991
61,WOS:000418307900002,0962-2802,WOS:000243455800003,0277-6715,2007
62,WOS:000418307900002,0962-2802,WOS:000178184800006,1098-3015,2002
63,WOS:000418307900002,0962-2802,WOS:000281096800001,0883-4237,2010
64,WOS:000418307900002,0962-2802,WOS:000303527300013,1525-8610,2012
65,WOS:000418307900002,0962-2802,WOS:000272239000021,0098-7484,2009
66,WOS:000418307900002,0962-2802,FORA DA BASE,Evid Based Med,1996
67,WOS:000418307900002,0962-2802,FORA DA BASE,Encyclopedia of biostatistics,2005
68,WOS:000418307900003,0962-2802,WOS:A1996WV99900002,0883-4237,1996
69,WOS:000418307900003,0962-2802,WOS:A1982PP58300010,0040-1706,1982
70,WOS:000418307900003,0962-2802,WOS:A1994QF70700006,0277-6715,1994
71,WOS:000418307900003,0962-2802,WOS:A1970G040300026,0006-3444,1970
72,WOS:000418307900003,0962-2802,WOS:000240708300037,0006-341X,2006
73,WOS:000418307900003,0962-2802,WOS:A1991FV77400012,0006-341X,1991
74,WOS:000418307900003,0962-2802,WOS:A1991FD52300013,0006-3444,1991
75,WOS:000418307900003,0962-2802,WOS:000325887000010,0323-3847,2013
76,WOS:000418307900003,0962-2802,WOS:000071147700020,0006-341X,1997
77,WOS:000418307900003,0962-2802,WOS:A1987K172700001,0006-341X,1987
78,WOS:000418307900003,0962-2802,WOS:000265867100009,0323-3847,2009
79,WOS:000418307900003,0962-2802,WOS:000183818500016,0006-3444,2003
80,WOS:000418307900003,0962-2802,WOS:000281506300001,0277-6715,2010
81,WOS:000418307900003,0962-2802,WOS:000221118500002,0277-6715,2004
82,WOS:000418307900003,0962-2802,WOS:A1989AQ09600022,0162-1459,1989
83,WOS:000418307900003,0962-2802,WOS:000184355000002,0197-2456,2003
84,WOS:000418307900003,0962-2802,WOS:000082683000011,0006-341X,1999
85,WOS:000418307900003,0962-2802,WOS:000318237100012,0323-3847,2013
86,WOS:000418307900003,0962-2802,FORA DA BASE,Suppl. J. R. Stat. Soc.,1934
87,WOS:000418307900003,0962-2802,FORA DA BASE,J. Comp. Graph Stat,1992
88,WOS:000418307900004,0962-2802,WOS:A1996UC79800001,0190-9622,1996
89,WOS:000418307900004,0962-2802,WOS:000225939300009,0006-341X,2004
90,WOS:000418307900004,0962-2802,WOS:000248549000008,0277-6715,2007
91,WOS:000418307900004,0962-2802,WOS:A1990EK07100008,0303-6979,1990
92,WOS:000418307900004,0962-2802,WOS:000231816900001,0277-6715,2005
93,WOS:000418307900004,0962-2802,WOS:000182194400006,0277-6715,2003
94,WOS:000418307900004,0962-2802,WOS:000272152800002,0277-6715,2009
95,WOS:000418307900004,0962-2802,WOS:A1997XV52300013,0006-341X,1997
96,WOS:000418307900004,0962-2802,WOS:000385548000026,0361-0926,2017
97,WOS:000418307900004,0962-2802,WOS:A1992HU70700006,0889-5406,1992
98,WOS:000418307900004,0962-2802,WOS:000074678800006,0277-6715,1998
99,WOS:000418307900004,0962-2802,WOS:000304475900022,0889-5406,2012
100,WOS:000418307900004,0962-2802,WOS:000285204900025,0006-341X,2010
101,WOS:000418307900004,0962-2802,WOS:000173447300013,1076-0512,2002
102,WOS:000418307900004,0962-2802,WOS:000303178100013,1551-7144,2012
103,WOS:000418307900004,0962-2802,FORA DA BASE,Biometrika,1986
104,WOS:000418307900005,0962-2802,WOS:000260968500007,0364-2313,2008
105,WOS:000418307900005,0962-2802,WOS:000298391000003,0027-8874,2011
106,WOS:000418307900005,0962-2802,WOS:000232735700006,0277-6715,2005
107,WOS:000418307900005,0962-2802,WOS:000308181300002,1352-8505,2012
108,WOS:000418307900005,0962-2802,WOS:000338326300001,1935-7524,2014
109,WOS:000418307900005,0962-2802,WOS:000318806200006,0319-5724,2013
110,WOS:000418307900005,0962-2802,WOS:000326766600010,0167-9473,2014
111,WOS:000418307900005,0962-2802,WOS:000336398300001,1085-7117,2014
112,WOS:000418307900005,0962-2802,WOS:A1962CBJ8300006,0003-1224,1962
113,WOS:000418307900005,0962-2802,WOS:A1977EA94500006,0361-0926,1977
114,WOS:000418307900005,0962-2802,WOS:000222381700006,0277-6715,2004
115,WOS:000418307900005,0962-2802,WOS:000301951300001,0021-9746,2012
116,WOS:000418307900005,0962-2802,WOS:A1990EL36600025,0027-8424,1990
117,WOS:000418307900005,0962-2802,FORA DA BASE,arXiv preprint arXiv: 1504. 07336,2015
118,WOS:000418307900005,0962-2802,FORA DA BASE,Scand J Statist,2015
119,WOS:000418307900006,0962-2802,WOS:000301219300023,0925-2312,2012
120,WOS:000418307900006,0962-2802,WOS:A1952UM02300002,0003-4851,1952
121,WOS:000418307900006,0962-2802,WOS:A1954UY91800004,0162-1459,1954
122,WOS:000418307900006,0962-2802,WOS:000184270100008,0898-929X,2003
123,WOS:000418307900006,0962-2802,WOS:000333958600035,2330-9989,2013
124,WOS:000418307900006,0962-2802,WOS:000268530400013,0006-8993,2009
125,WOS:000418307900006,0962-2802,WOS:000285486000041,1053-8119,2011
126,WOS:000418307900006,0962-2802,WOS:000322934400049,1053-8119,2013
127,WOS:000418307900006,0962-2802,WOS:000185604900028,0302-9743,2003
128,WOS:000418307900006,0962-2802,WOS:000230769100034,0302-9743,2005
129,WOS:000418307900006,0962-2802,WOS:000171237200038,0036-8075,2001
130,WOS:000418307900006,0962-2802,WOS:000172887500001,1065-9471,2002
131,WOS:000418307900006,0962-2802,WOS:000349667600075,2213-1582,2014
132,WOS:000418307900006,0962-2802,WOS:000240862700011,1364-6613,2006
133,WOS:000418307900006,0962-2802,WOS:000282522400003,1532-4435,2010
134,WOS:000418307900006,0962-2802,WOS:000281738900004,1367-4803,2010
135,WOS:000418307900006,0962-2802,WOS:000263862600018,1053-8119,2009
136,WOS:000418307900006,0962-2802,WOS:000312283900007,1053-8119,2013
137,WOS:000418307900006,0962-2802,WOS:A1974U523600021,0162-1459,1974
