,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,413499000002,0022-5193,000185813400010,0036-1399,2003
2,413499000002,0022-5193,A1995QG83200014,0262-4079,1995
3,413499000002,0022-5193,000084882700018,0066-4162,1999
4,413499000002,0022-5193,000175032800019,1461-023X,2002
5,413499000002,0022-5193,A1997XV18700003,0303-6812,1997
6,413499000002,0022-5193,A1976BU02400006,0040-5809,1976
7,413499000002,0022-5193,A1993LJ04100001,0029-8549,1993
8,413499000002,0022-5193,000078045600018,0012-9658,1999
9,413499000002,0022-5193,A1993KV93600005,0962-8452,1993
10,413499000002,0022-5193,000230998300005,0025-5564,2005
11,413499000002,0022-5193,000178102200010,0022-247X,2002
12,413499000002,0022-5193,000246414500005,1540-9295,2007
13,413499000002,0022-5193,000277077400003,1051-0761,2010
14,413499000002,0022-5193,000168623300016,0027-8424,2001
15,413499000002,0022-5193,000231804600009,0912-3814,2005
16,413499000002,0022-5193,000087446100012,0012-9658,2000
17,413499000002,0022-5193,000224053900005,0272-4332,2004
18,413499000002,0022-5193,A1989CB48600002,0080-4649,1989
19,413499000002,0022-5193,000222174000011,1051-0761,2004
20,413499000002,0022-5193,A1996TR07900014,0012-9658,1996
21,413499000002,0022-5193,000227658000002,0921-8009,2005
22,413499000002,0022-5193,000267020200009,1051-0761,2009
23,413499000002,0022-5193,A1997YD84700003,0021-8901,1997
24,413499000002,0022-5193,000172908800011,0066-4162,2001
25,413499000002,0022-5193,000258540300003,0921-2973,2008
26,413499000002,0022-5193,000235468000020,0272-4332,2006
27,413499000002,0022-5193,A1979HR22100006,0303-6812,1979
28,413499000002,0022-5193,A1997XP01200001,0110-6465,1997
29,413499000002,0022-5193,000081929500010,0046-5070,1999
30,413499000002,0022-5193,000178719900001,0303-6812,2002
31,413499000002,0022-5193,000075150200007,0006-3568,1998
32,413499000003,0022-5193,000223000200008,0027-8424,2004
33,413499000003,0022-5193,000299165700001,1943-0264,2012
34,413499000003,0022-5193,000182372400003,1527-8999,2001
35,413499000003,0022-5193,000258355200003,1433-7851,2008
36,413499000003,0022-5193,A1971K783800001,0028-1042,1971
37,413499000003,0022-5193,A1975AN84800003,0303-2647,1975
38,413499000003,0022-5193,A1986A079600021,0028-0836,1986
39,413499000003,0022-5193,A1976CQ87900001,0021-9991,1976
40,413499000003,0022-5193,A1977EE49800008,0022-3654,1977
41,413499000003,0022-5193,000220674100001,0022-5193,2004
42,413499000003,0022-5193,000311665800003,0001-5342,2012
43,413499000003,0022-5193,000394192900001,0303-2647,2017
44,413499000003,0022-5193,000290951800023,1422-0067,2011
45,413499000003,0022-5193,000385183300007,0169-6149,2016
46,413499000003,0022-5193,000346186200004,0169-6149,2014
47,413499000003,0022-5193,000318201700005,1074-5521,2013
48,413499000003,0022-5193,A1960XD55800002,0016-1152,1960
49,413499000003,0022-5193,000176710400049,0028-0836,2002
50,413499000003,0022-5193,A1986A516200001,0022-5193,1986
51,413499000003,0022-5193,000225613800009,1074-5521,2004
52,413499000003,0022-5193,000254659500009,1465-6906,2008
53,413499000003,0022-5193,000088048400011,0027-8424,2000
54,413499000003,0022-5193,000365076300001,1742-206X,2015
55,413499000003,0022-5193,000165225800030,0027-8424,2000
56,413499000003,0022-5193,000351756200009,1755-4330,2015
57,413499000003,0022-5193,000225782300011,1367-5931,2004
58,413499000003,0022-5193,000266036100038,0028-0836,2009
59,413499000003,0022-5193,000182719800041,0036-8075,2003
60,413499000003,0022-5193,000402540300014,2046-2441,2017
61,413499000003,0022-5193,A1993KH44100001,0022-2844,1993
62,413499000003,0022-5193,A1994NM06700052,0028-0836,1994
63,413499000003,0022-5193,000321988500010,0022-5193,2013
64,413499000003,0022-5193,A1989U608700004,0022-5193,1989
65,413499000003,0022-5193,000166088400016,0962-8436,2000
66,413499000003,0022-5193,000185877600004,0014-5793,2003
67,413499000003,0022-5193,000310434500032,0028-0836,2012
68,413499000003,0022-5193,000300716300001,1745-6150,2012
69,413499000003,0022-5193,000172875200002,0001-4842,2001
70,413499000003,0022-5193,000242825600052,0002-7863,2006
71,413499000004,0022-5193,000258561200012,0027-8424,2008
72,413499000004,0022-5193,000071154300018,0066-4197,1997
73,413499000004,0022-5193,000082728800005,1522-0613,1999
74,413499000004,0022-5193,A1995QR45400023,0036-8075,1995
75,413499000004,0022-5193,000184148800002,0071-3260,2003
76,413499000004,0022-5193,000264125100007,0031-8248,2008
77,413499000004,0022-5193,000338236200003,0169-3867,2014
78,413499000004,0022-5193,000343959000017,0960-9822,2014
79,413499000004,0022-5193,000189202800002,0065-308X,2004
80,413499000004,0022-5193,A1989AA37400001,0010-0277,1989
81,413499000004,0022-5193,000077802000003,0035-6050,1998
82,413499000004,0022-5193,000323828500021,0014-3820,2013
83,413499000004,0022-5193,A1996TY95900006,0034-6667,1996
84,413499000004,0022-5193,A1964WJ60700002,0003-0147,1964
85,413499000004,0022-5193,000334743600007,0169-3867,2014
86,413499000004,0022-5193,000413888500003,0022-5193,2017
87,413499000004,0022-5193,000224782400022,0027-8424,2004
