,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000418854100001,0006-341X,WOS:A1993KP99300002,0162-1459,1993
2,WOS:000418854100001,0006-341X,WOS:A1977DM46400001,0035-9246,1977
3,WOS:000418854100001,0006-341X,WOS:000232531300002,0960-3174,2005
4,WOS:000418854100001,0006-341X,WOS:A1996WA79400001,0883-4237,1996
5,WOS:000418854100001,0006-341X,WOS:A1986AZH2900006,0040-1706,1986
6,WOS:000418854100001,0006-341X,WOS:A1970G274700016,0003-4851,1970
7,WOS:000418854100001,0006-341X,WOS:000345322300007,1352-8505,2014
8,WOS:000418854100001,0006-341X,WOS:A1995QJ08500001,0003-4819,1995
9,WOS:000418854100001,0006-341X,WOS:000228336500003,0035-9254,2005
10,WOS:000418854100001,0006-341X,WOS:000340715900002,0962-2802,2014
11,WOS:000418854100001,0006-341X,WOS:A1991GX38700002,0006-3444,1991
12,WOS:000418854100001,0006-341X,WOS:A1985ANU5700001,1369-7412,1985
13,WOS:000418854100001,0006-341X,WOS:000391900700023,0162-1459,2016
14,WOS:000418854100001,0006-341X,WOS:000285970300002,1369-7412,2011
15,WOS:000418854100001,0006-341X,WOS:000358784100006,0960-3174,2015
16,WOS:000418854100001,0006-341X,FORA DA BASE,DIRECT METHODS FOR SPARSE LINEAR SYSTEMS,2006
17,WOS:000418854100001,0006-341X,FORA DA BASE,Journal of Computational and Graphical Statistics,1992
18,WOS:000418854100001,0006-341X,FORA DA BASE,Statistics: Applications and New Directions,1984
19,WOS:000418854100002,0006-341X,WOS:000253632200008,0006-341X,2008
20,WOS:000418854100002,0006-341X,WOS:000315623900004,0006-3444,2013
21,WOS:000418854100002,0006-341X,WOS:000257674700010,1369-7412,2008
22,WOS:000418854100002,0006-341X,WOS:000184448400001,1017-0405,2003
23,WOS:000418854100002,0006-341X,WOS:A1995RX35400003,0885-6125,1995
24,WOS:000418854100002,0006-341X,WOS:000273372100001,1548-7660,2010
25,WOS:000418854100002,0006-341X,WOS:000252122500012,1369-7412,2008
26,WOS:000418854100002,0006-341X,WOS:000389657400010,1932-6157,2016
27,WOS:000418854100002,0006-341X,WOS:000381326700029,0162-1459,2016
28,WOS:000418854100002,0006-341X,WOS:A1981LK69700029,0006-3444,1981
29,WOS:000418854100002,0006-341X,WOS:000362697700015,0090-5364,2015
30,WOS:000418854100002,0006-341X,WOS:000349846700001,1548-7660,2015
31,WOS:000418854100002,0006-341X,WOS:A1984TX36100006,0162-8828,1984
32,WOS:000418854100002,0006-341X,WOS:000313082600007,0167-9473,2013
33,WOS:000418854100002,0006-341X,WOS:000247498100004,0090-5364,2007
34,WOS:000418854100002,0006-341X,WOS:000275781600008,1931-6690,2010
35,WOS:000418854100002,0006-341X,WOS:A1976CB43400004,0029-599X,1976
36,WOS:000418854100002,0006-341X,WOS:A1995QE85100009,0022-3166,1995
37,WOS:000418854100002,0006-341X,WOS:000322828900007,1932-6157,2013
38,WOS:000418854100002,0006-341X,FORA DA BASE,Pubblicazioni del R Istituto Superiore di Scienze Economiche e Commerciali di Firenze,1936
39,WOS:000418854100002,0006-341X,FORA DA BASE,Technical Report,2007
40,WOS:000418854100002,0006-341X,FORA DA BASE,Stat Sci,1992
41,WOS:000418854100002,0006-341X,FORA DA BASE,The Mathematical Gazette,1978
42,WOS:000418854100002,0006-341X,FORA DA BASE,Technical Report,2016
43,WOS:000418854100002,0006-341X,WOS:A1991FT70800002,0035-9246,1991
44,WOS:000418854100002,0006-341X,WOS:000299203400006,1369-7412,2012
45,WOS:000418854100002,0006-341X,WOS:000356365700009,1061-8600,2015
46,WOS:000418854100002,0006-341X,WOS:000248947200012,0006-341X,2007
47,WOS:000418854100002,0006-341X,WOS:000346600600001,2211-6753,2014
48,WOS:000418854100002,0006-341X,WOS:000383665700002,1931-6690,2016
49,WOS:000418854100002,0006-341X,WOS:000233311300020,0162-1459,2005
50,WOS:000418854100002,0006-341X,WOS:000301924400018,0006-341X,2012
51,WOS:000418854100002,0006-341X,WOS:000296224200040,0162-1459,2011
52,WOS:000418854100002,0006-341X,WOS:000335755900003,1369-7412,2014
53,WOS:000418854100002,0006-341X,FORA DA BASE,GAUSSIAN PROCESSES FOR MACHINE LEARNING,2005
54,WOS:000418854100002,0006-341X,FORA DA BASE,arXiv preprint arXiv:1604. 05224,2016
55,WOS:000418854100003,0006-341X,WOS:A1989AB89300001,0090-5364,1989
56,WOS:000418854100003,0006-341X,WOS:A1989AR09100009,0006-3444,1989
57,WOS:000418854100003,0006-341X,WOS:000182986800005,1369-7412,2003
58,WOS:000418854100003,0006-341X,WOS:000309745400011,0277-6715,2012
59,WOS:000418854100003,0006-341X,WOS:000187448400011,1369-7412,2004
60,WOS:000418854100003,0006-341X,WOS:000275920200011,0040-1706,2010
61,WOS:000418854100003,0006-341X,WOS:000221411000001,0090-5364,2004
62,WOS:000418854100003,0006-341X,WOS:000223857500009,0162-1459,2004
63,WOS:000418854100003,0006-341X,WOS:000183518300005,0169-7439,2003
64,WOS:000418854100003,0006-341X,WOS:A1996WA79400001,0883-4237,1996
65,WOS:000418854100003,0006-341X,WOS:000086433600006,1369-7412,2000
66,WOS:000418854100003,0006-341X,WOS:A1978EL85500003,0003-1305,1978
67,WOS:000418854100003,0006-341X,WOS:000169573400005,0006-3444,2001
68,WOS:000418854100003,0006-341X,WOS:000276016900003,1061-8600,2010
69,WOS:000418854100003,0006-341X,WOS:000294680800011,1932-6203,2011
70,WOS:000418854100003,0006-341X,WOS:000355677500016,0006-3444,2015
71,WOS:000418854100003,0006-341X,WOS:000345827900002,0006-3444,2014
72,WOS:000418854100003,0006-341X,WOS:000251829200027,0162-1459,2007
73,WOS:000418854100003,0006-341X,WOS:000263008900021,0162-1459,2008
74,WOS:000418854100003,0006-341X,WOS:000297787600019,1557-4679,2010
75,WOS:000418854100003,0006-341X,WOS:000331055900013,1061-8600,2014
76,WOS:000418854100003,0006-341X,WOS:000264374200008,1369-7412,2009
77,WOS:000418854100003,0006-341X,FORA DA BASE,arXiv:1412. 0778,2014
78,WOS:000418854100003,0006-341X,WOS:000251525800085,0027-8424,2007
79,WOS:000418854100003,0006-341X,WOS:000307608000021,0090-5364,2012
80,WOS:000418854100003,0006-341X,WOS:A1983QK37000017,0035-9246,1983
81,WOS:000418854100003,0006-341X,WOS:000242771800008,0006-341X,2006
82,WOS:000418854100003,0006-341X,WOS:000285970300002,1369-7412,2011
83,WOS:000418854100003,0006-341X,WOS:000319406500008,1369-7412,2013
84,WOS:000418854100003,0006-341X,WOS:000072355300013,0162-1459,1998
85,WOS:000418854100003,0006-341X,WOS:000342852100023,0162-1459,2014
86,WOS:000418854100004,0006-341X,WOS:000362697700007,0090-5364,2015
87,WOS:000418854100004,0006-341X,WOS:000286514200014,0018-9448,2011
88,WOS:000418854100004,0006-341X,WOS:000278101000009,1936-4954,2009
89,WOS:000418854100004,0006-341X,WOS:A1995QE45300017,0035-9246,1995
90,WOS:000418854100004,0006-341X,WOS:000331445900012,2326-8298,2014
91,WOS:000418854100004,0006-341X,WOS:000224146400001,0010-3640,2004
92,WOS:000418854100004,0006-341X,WOS:000244361000010,0162-1459,2007
93,WOS:000418854100004,0006-341X,WOS:000309793400016,0162-1459,2012
94,WOS:000418854100004,0006-341X,WOS:000369136600005,1369-7412,2016
95,WOS:000418854100004,0006-341X,WOS:000278101100002,1936-4954,2009
96,WOS:000418854100004,0006-341X,WOS:000229451600005,0018-9448,2005
97,WOS:000418854100004,0006-341X,WOS:000265781800006,1754-2189,2009
98,WOS:000418854100004,0006-341X,WOS:000366327600004,1061-8600,2015
99,WOS:000418854100004,0006-341X,WOS:000342416900042,0018-9448,2014
100,WOS:000418854100004,0006-341X,WOS:000344638800002,1532-4435,2014
101,WOS:000418854100004,0006-341X,WOS:000270354000003,1742-5468,2009
102,WOS:000418854100004,0006-341X,WOS:000260193700037,0162-1459,2008
103,WOS:000418854100004,0006-341X,WOS:000336888400001,0090-5364,2014
104,WOS:000418854100004,0006-341X,WOS:000320488200014,0090-5364,2013
105,WOS:000418854100004,0006-341X,WOS:000273995500033,0162-1459,2009
