,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000417856100001,1748-7188,WOS:000361983900001,0302-9743(print),2015
2,WOS:000417856100001,1748-7188,WOS:000378665900009,0304-3975,2016
3,WOS:000417856100001,1748-7188,WOS:A1994PC55900006,0178-4617,1994
4,WOS:000417856100001,1748-7188,WOS:000272227000010,1474-760X,2009
5,WOS:000417856100001,1748-7188,WOS:000313792900001,1748-7188,2012
6,WOS:000417856100001,1748-7188,WOS:000387660200014,1553-734X,2016
7,WOS:000417856100001,1748-7188,WOS:000230143100001,1471-2105,2005
8,WOS:000417856100001,1748-7188,WOS:000354453700002,1367-4803,2015
9,WOS:000417856100001,1748-7188,WOS:000243434400001,1471-2105,2006
10,WOS:000417856100001,1748-7188,WOS:000270687800014,1066-5277,2009
11,WOS:000417856100001,1748-7188,WOS:000205733800033,1176-9343,2006
12,WOS:000417856100001,1748-7188,WOS:A1994NL77100013,0737-4038,1994
13,WOS:000417856100001,1748-7188,WOS:000400984700004,1367-4803,2017
14,WOS:000417856100001,1748-7188,WOS:000339814300007,1367-4803,2014
15,WOS:000417856100001,1748-7188,WOS:000339814300008,1367-4803,2014
16,WOS:000417856100001,1748-7188,WOS:000349643600001,1748-7188,2015
17,WOS:000417856100001,1748-7188,WOS:000394188300001,1748-7188,2017
18,WOS:000417856100001,1748-7188,WOS:000416881800010,0304-3975,2017
19,WOS:000417856100001,1748-7188,WOS:000374519600001,1748-7188,2016
20,WOS:000417856100001,1748-7188,WOS:A1981LB66300008,0025-5564,1981
21,WOS:000417856100001,1748-7188,WOS:A1987J406700007,0737-4038,1987
22,WOS:000417856100001,1748-7188,WOS:000296652600007,1744-4292,2011
23,WOS:000417856100001,1748-7188,WOS:000263652900039,0027-8424,2009
24,WOS:000417856100001,1748-7188,WOS:000410134600001,1471-2105,2017
25,WOS:000417856100001,1748-7188,WOS:000377432500004,1066-5277,2016
26,WOS:000417856100001,1748-7188,FORA DA BASE,Cladistics,1989
27,WOS:000417856100001,1748-7188,FORA DA BASE,arXiv: 1703. 08792 [q-bio. GN],2017
28,WOS:000417856100001,1748-7188,FORA DA BASE,Acm-Siam Symposium on Discrete Algorithms,1990
29,WOS:000417856100001,1748-7188,WOS:000377432500006,1066-5277,2016
30,WOS:000417856100001,1748-7188,WOS:000236954700015,1066-5277,2006
31,WOS:000417856100001,1748-7188,WOS:000306494400001,1748-7188,2012
32,WOS:000417856100001,1748-7188,WOS:000336530600001,1467-5463,2014
33,WOS:000417856100001,1748-7188,FORA DA BASE,Nucleic Acids Res,2013
34,WOS:000417493400001,1748-7188,WOS:000290267000005,0178-4617,2011
35,WOS:000417493400001,1748-7188,WOS:000256351100010,0302-9743,2008
36,WOS:000417493400001,1748-7188,WOS:000288407000008,0306-4379,2011
37,WOS:000417493400001,1748-7188,WOS:000318890000013,0304-3975,2013
38,WOS:000417493400001,1748-7188,WOS:000335220100001,0302-9743,2013
39,WOS:000417493400001,1748-7188,WOS:000379021500003,1570-8667,2016
40,WOS:000417493400001,1748-7188,WOS:000172205300001,0178-4617,2002
41,WOS:000417493400001,1748-7188,WOS:000342992300009,0302-9743,2013
42,WOS:000417493400001,1748-7188,WOS:000300573500010,0178-4617,2012
43,WOS:000417493400001,1748-7188,WOS:000306442500032,0302-9743,2011
44,WOS:000417493400001,1748-7188,WOS:000341570800008,1041-4347,2014
