,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000415903800001,0741-0395,WOS:A1995RA10400008,0162-1459,1995
2,WOS:000415903800001,0741-0395,WOS:000376656900008,1367-4803,2016
3,WOS:000415903800001,0741-0395,WOS:000374542600005,0741-0395,2016
4,WOS:000415903800001,0741-0395,WOS:000351501400011,0002-9262,2015
5,WOS:000415903800001,0741-0395,WOS:000358649900003,0393-2990,2015
6,WOS:000415903800001,0741-0395,WOS:000325980600002,0741-0395,2013
7,WOS:000415903800001,0741-0395,WOS:000293618300027,0300-5771,2011
8,WOS:000415903800001,0741-0395,WOS:000373935700010,0277-6715,2016
9,WOS:000415903800001,0741-0395,WOS:000321202100010,1932-6203,2013
10,WOS:000415903800001,0741-0395,WOS:000357883800009,0016-6731,2015
11,WOS:000415903800001,0741-0395,WOS:000306840400020,1553-7404,2012
12,WOS:000415903800001,0741-0395,WOS:000248753000001,0962-2802,2007
13,WOS:000415903800001,0741-0395,WOS:000281096800002,0883-4237,2010
14,WOS:000415903800001,0741-0395,WOS:000370902600008,1061-4036,2016
15,WOS:000415903800001,0741-0395,WOS:000279729000009,0034-6535,2010
16,WOS:000415903800001,0741-0395,WOS:000310967900017,0964-6906,2012
17,WOS:000415903800001,0741-0395,WOS:000255210700001,0277-6715,2008
18,WOS:000415903800001,0741-0395,WOS:000373600200002,0741-0395,2016
19,WOS:000415903800001,0741-0395,WOS:000361969900007,1061-4036,2015
20,WOS:000415903800001,0741-0395,WOS:000293618300025,0300-5771,2011
21,WOS:000415903800001,0741-0395,WOS:000182341300001,0300-5771,2003
22,WOS:000415903800001,0741-0395,WOS:000326975300005,0741-0395,2013
23,WOS:000415903800001,0741-0395,WOS:000302130600008,1061-4036,2012
24,WOS:000415903800001,0741-0395,WOS:000374834100005,1061-4036,2016
25,WOS:000415903800001,0741-0395,FORA DA BASE,CAMBRIDGE WORKING PA,2011
26,WOS:000415903800001,0741-0395,FORA DA BASE,Introductory econometrics: A modern approach (chap. 15),2009
27,WOS:000415903800002,0741-0395,WOS:000299496200001,0003-1305,2011
28,WOS:000415903800002,0741-0395,WOS:000262000100003,1745-6916,2008
29,WOS:000415903800002,0741-0395,WOS:000254690500004,0741-0395,2008
30,WOS:000415903800002,0741-0395,WOS:000176697800006,0741-0395,2002
31,WOS:000415903800002,0741-0395,WOS:000172728000002,0162-1459,2001
32,WOS:000415903800002,0741-0395,WOS:000377443000001,1946-6234,2016
33,WOS:000415903800002,0741-0395,WOS:000376675000002,0393-2990,2016
34,WOS:000415903800002,0741-0395,WOS:000350670300011,1548-7091,2015
35,WOS:000415903800002,0741-0395,WOS:000328286700006,1465-4644,2014
36,WOS:000415903800002,0741-0395,WOS:000291252100001,1044-3983,2011
37,WOS:000415903800002,0741-0395,WOS:000327390400051,0027-8424,2013
38,WOS:000415903800002,0741-0395,WOS:000294721600025,0016-6731,2011
39,WOS:000415903800002,0741-0395,WOS:000356768100026,1932-6203,2015
40,WOS:000415903800002,0741-0395,WOS:000308022500002,1614-1881,2012
41,WOS:000415903800002,0741-0395,WOS:000345423500011,1359-4184,2014
42,WOS:000415903800002,0741-0395,WOS:000257942500013,0003-1305,2008
