,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000419994400001,1748-5673,WOS:000268762300005,1074-5521,2009
2,WOS:000419994400001,1748-5673,WOS:000072017900003,8756-7938,1998
3,WOS:000419994400001,1748-5673,WOS:000291983800013,1932-6203,2011
4,WOS:000419994400001,1748-5673,WOS:000353609400019,0003-2697,2015
5,WOS:000419994400001,1748-5673,WOS:000288587900017,0045-6535,2011
6,WOS:000419994400001,1748-5673,WOS:A1990CU45100003,0956-5663,1990
7,WOS:000419994400001,1748-5673,WOS:000291604000005,1085-7117,2011
8,WOS:000419994400001,1748-5673,WOS:A1992HY70800007,0169-7439,1992
9,WOS:000419994400001,1748-5673,WOS:000178581300001,0013-936X,2002
10,WOS:000419994400001,1748-5673,WOS:A1995RH05200007,0956-5663,1995
11,WOS:000419994400001,1748-5673,WOS:000075245500011,0952-3480,1998
12,WOS:000419994400001,1748-5673,WOS:000371393900060,0308-8146,2016
13,WOS:000419994400001,1748-5673,WOS:000207086200002,1070-9908,1994
14,WOS:000419994400001,1748-5673,WOS:000280401400028,0003-2700,2010
15,WOS:000419994400001,1748-5673,WOS:000320686200022,0887-2333,2013
16,WOS:000419994400001,1748-5673,WOS:000387520400019,0021-9673,2016
17,WOS:000419994400001,1748-5673,WOS:000078587800006,0165-0270,1999
18,WOS:000419994400001,1748-5673,WOS:000324166600006,1748-5673,2013
19,WOS:000419994400001,1748-5673,WOS:000303092600004,0003-2670,2012
20,WOS:000419994400001,1748-5673,WOS:000315007700005,0003-2670,2013
21,WOS:000419994400001,1748-5673,WOS:000172575200004,0169-7439,2001
22,WOS:000419994400001,1748-5673,WOS:000364276600001,1062-936X,2015
23,WOS:000419994400001,1748-5673,WOS:000328228200007,1748-5673,2014
24,WOS:000419994400001,1748-5673,WOS:000335289200004,1476-9271,2014
25,WOS:000419994400001,1748-5673,WOS:000338276300021,1932-6203,2014
26,WOS:000419994400001,1748-5673,FORA DA BASE,Chemometrics and Intelligent Laboratory Systems,2014
27,WOS:000419994400002,1748-5673,WOS:000373392100004,1748-5673,2016
28,WOS:000419994400002,1748-5673,WOS:000080842200032,0027-8424,1999
29,WOS:000419994400002,1748-5673,WOS:000167765000007,0018-9294,2001
30,WOS:000419994400002,1748-5673,WOS:000328228200006,1748-5673,2014
31,WOS:000419994400002,1748-5673,WOS:000181591400004,0031-3203,2003
32,WOS:000419994400002,1748-5673,WOS:000179307300004,0957-5243,2002
33,WOS:000419994400002,1748-5673,WOS:000359008900001,1748-5673,2015
34,WOS:000419994400002,1748-5673,WOS:A1996UY12800022,0960-9822,1996
35,WOS:000419994400002,1748-5673,WOS:000286373200080,1568-4946,2011
36,WOS:000419994400002,1748-5673,WOS:000175082800006,1089-778X,2002
37,WOS:000419994400002,1748-5673,WOS:000207582400014,1474-760X,2002
38,WOS:000419994400002,1748-5673,WOS:000180463900008,1367-4803,2003
39,WOS:000419994400002,1748-5673,WOS:000087371500002,0885-6125,2000
40,WOS:000419994400002,1748-5673,WOS:000168325600008,1367-4803,2001
41,WOS:000419994400002,1748-5673,FORA DA BASE,"<span id=""source_title_18"" name=""source_title_18"">
<value>COMPUTACION Y SISTEMAS</value>
</span>",2014
42,WOS:000419994400002,1748-5673,WOS:000083121200061,0036-8075,1999
43,WOS:000419994400002,1748-5673,WOS:000177897200020,0008-5472,2002
44,WOS:000419994400002,1748-5673,WOS:000356198400012,0893-6080,2015
45,WOS:000419994400002,1748-5673,WOS:000235242000003,0933-3657,2006
46,WOS:000419994400002,1748-5673,WOS:000373392900005,1748-5673,2016
47,WOS:000419994400002,1748-5673,WOS:000346360000006,2194-6302,2014
48,WOS:000419994400002,1748-5673,WOS:000373392100003,1748-5673,2016
49,WOS:000419994400002,1748-5673,FORA DA BASE,Machine Learning,1998
50,WOS:000419994400002,1748-5673,FORA DA BASE,SIGKDD Explorations,2009
51,WOS:000419994400002,1748-5673,FORA DA BASE,"Optimization Stories, Special issue on Documenta Mathematica,",2012
52,WOS:000419994400002,1748-5673,WOS:000354888900004,1748-5673,2015
53,WOS:000419994400002,1748-5673,WOS:000073078400001,0162-8828,1998
54,WOS:000419994400002,1748-5673,WOS:A1989AJ36700006,0167-8655,1989
55,WOS:000419994400002,1748-5673,WOS:000173050500006,1367-4803,2001
56,WOS:000419994400002,1748-5673,WOS:000237981300006,1089-778X,2006
57,WOS:000419994400002,1748-5673,WOS:000223804500007,0898-1221,2004
58,WOS:000419994400002,1748-5673,WOS:000224592800003,1532-0464,2004
59,WOS:000419994400002,1748-5673,WOS:000187959000074,0302-9743,2003
60,WOS:000419994400002,1748-5673,WOS:A1982QH07400003,0091-7036,1982
61,WOS:000419994400002,1748-5673,WOS:000273807600001,0269-2821,2010
62,WOS:000419994400002,1748-5673,WOS:000220967700003,0018-9294,2004
63,WOS:000419994400002,1748-5673,WOS:000352842000001,1748-5673,2015
64,WOS:000419994400002,1748-5673,WOS:000180583800002,1357-2725,2003
65,WOS:000419994400002,1748-5673,WOS:000173056900033,1078-8956,2002
66,WOS:000419994400002,1748-5673,WOS:000208244100003,1063-6560,1994
67,WOS:000419994400002,1748-5673,WOS:000178350800013,1535-6108,2002
68,WOS:000419994400002,1748-5673,WOS:000253335100007,0167-8655,2008
69,WOS:000419994400002,1748-5673,WOS:A1996VN27100003,0706-7437,1996
70,WOS:000419994400002,1748-5673,WOS:000087741800007,0031-3203,2000
71,WOS:000419994400002,1748-5673,WOS:000173564300048,0028-0836,2002
72,WOS:000419994400002,1748-5673,WOS:000370063603196,1522-4880,2014
73,WOS:000419994400002,1748-5673,FORA DA BASE,Machine Learning,1998
74,WOS:000419994400002,1748-5673,FORA DA BASE,"ESTYLF08, Cuencas Mineras (Mieres-Langreo)",2008
75,WOS:000419994400002,1748-5673,FORA DA BASE,CANCER INFORMATICS,2010
76,WOS:000419994400002,1748-5673,WOS:000222073400008,1041-4347,2004
77,WOS:000419994400002,1748-5673,WOS:000346543000023,0020-0255,2015
78,WOS:000419994400002,1748-5673,WOS:000171237100087,0027-8424,2001
79,WOS:000419994400002,1748-5673,WOS:000327830300003,1566-2535,2014
80,WOS:000419994400002,1748-5673,WOS:000236328300001,1532-4435,2004
81,WOS:000419994400002,1748-5673,WOS:000251376600002,1089-778X,2007
82,WOS:000419994400002,1748-5673,WOS:A1994PT19600010,0031-3203,1994
83,WOS:000419994400002,1748-5673,WOS:000224592800004,1532-0464,2004
84,WOS:000419994400002,1748-5673,FORA DA BASE,CANCER INFORMATICS,2009
85,WOS:000419994400003,1748-5673,WOS:000085403800019,1019-6439,2000
86,WOS:000419994400003,1748-5673,WOS:000292204300032,0028-0836,2011
87,WOS:000419994400003,1748-5673,WOS:000251752200065,0027-8424,2007
88,WOS:000419994400003,1748-5673,WOS:000338209900006,0162-8828,2014
89,WOS:000419994400003,1748-5673,WOS:000331139800070,0305-1048,2014
90,WOS:000419994400003,1748-5673,WOS:000277591500004,0887-6924,2010
91,WOS:000419994400003,1748-5673,WOS:000279135400013,1932-6203,2010
92,WOS:000419994400003,1748-5673,WOS:000293757900004,1532-4435,2011
93,WOS:000419994400003,1748-5673,WOS:000326507600028,1548-7091,2013
94,WOS:000419994400003,1748-5673,WOS:000084896300007,0305-1048,2000
95,WOS:000419994400003,1748-5673,WOS:000312051400015,1532-0464,2012
96,WOS:000419994400003,1748-5673,WOS:000365134700013,1367-4803,2015
97,WOS:000419994400003,1748-5673,WOS:000236326900001,1532-4435,2004
98,WOS:000419994400003,1748-5673,WOS:000291261300036,1367-4803,2011
99,WOS:000419994400003,1748-5673,WOS:000288277300029,1367-4803,2011
100,WOS:000419994400003,1748-5673,WOS:000297197000004,1932-6203,2011
101,WOS:000419994400003,1748-5673,WOS:000302293200008,0027-8874,2012
102,WOS:000419994400003,1748-5673,WOS:000272464000004,1367-4803,2009
103,WOS:000419994400003,1748-5673,WOS:000333249900014,1367-4803,2014
104,WOS:000419994400003,1748-5673,WOS:000328326600010,1752-0509,2013
105,WOS:000419994400003,1748-5673,WOS:000080785100009,1370-4621,1999
106,WOS:000419994400003,1748-5673,WOS:000242516200019,1474-760X,2006
107,WOS:000419994400003,1748-5673,FORA DA BASE,The Computer Software Journal for Scient,2001
108,WOS:000419994400003,1748-5673,FORA DA BASE,BMC Bioinformatics,2006
109,WOS:000419994400003,1748-5673,FORA DA BASE,NIH PUB,2007
110,WOS:000419994400003,1748-5673,WOS:000380434100005,2375-933X,2015
111,WOS:000419994400003,1748-5673,WOS:000336883500006,1046-2023,2014
112,WOS:000419994400003,1748-5673,WOS:000320116200006,0305-1048,2013
113,WOS:000419994400003,1748-5673,WOS:000304166300008,1520-9210,2012
114,WOS:000419994400003,1748-5673,WOS:000301747400016,0162-8828,2012
115,WOS:000419994400003,1748-5673,WOS:000338705900029,1087-0156,2014
116,WOS:000419994400003,1748-5673,WOS:000369655500001,1465-6906,2015
117,WOS:000419994400003,1748-5673,WOS:000265761900011,0008-5472,2009
118,WOS:000419994400003,1748-5673,FORA DA BASE,BMC Bioinformatics,2014
119,WOS:000419994400003,1748-5673,FORA DA BASE,Lancet,2002
120,WOS:000419994400003,1748-5673,FORA DA BASE,Nature Methods,2008
121,WOS:000419994400004,1748-5673,WOS:000174548700003,0034-6861,2002
122,WOS:000419994400004,1748-5673,WOS:A1997XU79300002,0305-1048,1997
123,WOS:000419994400004,1748-5673,WOS:000327543500009,1932-6203,2013
124,WOS:000419994400004,1748-5673,WOS:000086884000011,1061-4036,2000
125,WOS:000419994400004,1748-5673,WOS:000181510200001,1471-2105,2003
126,WOS:000419994400004,1748-5673,WOS:000188602400012,1471-0056,2004
127,WOS:000419994400004,1748-5673,WOS:000302060100043,2041-1723,2012
128,WOS:000419994400004,1748-5673,WOS:000221183000002,1061-4036,2004
129,WOS:000419994400004,1748-5673,WOS:000265781500008,1754-2189,2008
130,WOS:000419994400004,1748-5673,WOS:000182627700029,0305-1048,2003
131,WOS:000419994400004,1748-5673,WOS:000261906200137,0305-1048,2009
132,WOS:000419994400004,1748-5673,WOS:000352841400005,1748-5673,2015
133,WOS:000419994400004,1748-5673,WOS:000246853700004,0027-8424,2007
134,WOS:000419994400004,1748-5673,WOS:000228139400001,0737-4038,2005
135,WOS:000419994400004,1748-5673,WOS:000226524300106,0305-1048,2005
136,WOS:000419994400004,1748-5673,WOS:000084014100007,0028-0836,1999
137,WOS:000419994400004,1748-5673,WOS:000339715000025,0305-1048,2014
138,WOS:000419994400004,1748-5673,WOS:000254562400014,1088-9051,2008
139,WOS:000419994400004,1748-5673,WOS:000168432800033,0028-0836,2001
140,WOS:000419994400004,1748-5673,WOS:000298601300126,0305-1048,2012
141,WOS:000419994400004,1748-5673,WOS:000291104500002,1945-0877,2011
142,WOS:000419994400004,1748-5673,WOS:000179200900056,0028-0836,2002
143,WOS:000419994400004,1748-5673,WOS:000255756800025,1087-0156,2008
144,WOS:000419994400004,1748-5673,WOS:000290487200029,0028-0836,2011
145,WOS:000419994400004,1748-5673,WOS:000383254300001,0034-6861,2016
146,WOS:000419994400004,1748-5673,FORA DA BASE,Network Biology,2013
147,WOS:000419994400004,1748-5673,FORA DA BASE,Nature communications,2014
148,WOS:000419994400004,1748-5673,FORA DA BASE,BMC Bioinform.,2006
149,WOS:000419994400004,1748-5673,FORA DA BASE,Database,2011
150,WOS:000419994400004,1748-5673,WOS:000294298800002,1932-6203,2011
151,WOS:000419994400004,1748-5673,WOS:000377316200008,1046-2023,2016
152,WOS:000419994400004,1748-5673,WOS:000307069600005,1367-2630,2012
153,WOS:000419994400004,1748-5673,WOS:000351269700008,1539-3755,2015
154,WOS:000419994400004,1748-5673,WOS:000332389000023,1932-6203,2014
155,WOS:000419994400004,1748-5673,WOS:000227072900033,0027-8424,2005
156,WOS:000419994400004,1748-5673,WOS:000167320500061,0028-0836,2001
157,WOS:000419994400004,1748-5673,WOS:000406574300015,0020-0255,2017
158,WOS:000419994400004,1748-5673,WOS:000362380600002,0020-0255,2015
159,WOS:000419994400004,1748-5673,WOS:000351803800005,0020-0255,2015
160,WOS:000419994400004,1748-5673,WOS:000299296400001,1748-5673,2011
161,WOS:000419994400004,1748-5673,WOS:000360958800001,1367-2630,2015
162,WOS:000419994400004,1748-5673,WOS:000274231500013,1553-7358,2010
163,WOS:000419994400004,1748-5673,WOS:000288543500015,0092-8674,2011
164,WOS:000419994400004,1748-5673,WOS:000344099500002,1367-2630,2014
165,WOS:000419994400004,1748-5673,WOS:000252545400158,0305-1048,2008
166,WOS:000419994400004,1748-5673,WOS:000256459000002,1744-4292,2008
167,WOS:000419994400004,1748-5673,WOS:000335798000088,0027-8424,2014
168,WOS:000419994400004,1748-5673,WOS:000413697800043,0028-0836,2017
169,WOS:000419994400004,1748-5673,WOS:000360709200024,1745-2473,2015
170,WOS:000419994400004,1748-5673,WOS:000304404700029,0031-9007,2012
171,WOS:000419994400004,1748-5673,WOS:000188079000062,0305-1048,2004
172,WOS:000419994400004,1748-5673,WOS:000354348500001,1471-2105,2015
173,WOS:000419994400004,1748-5673,FORA DA BASE,J. Complex Networks,2014
174,WOS:000419994400004,1748-5673,FORA DA BASE,Sci Rep,2016
175,WOS:000419994400004,1748-5673,FORA DA BASE,Sci Rep,2016
176,WOS:000419994400004,1748-5673,FORA DA BASE,Nature Commun,2013
177,WOS:000419994400004,1748-5673,FORA DA BASE,PROTEIN INTERACTION NETWORKS: COMPUTATIONAL ANALYSIS,2009
178,WOS:000419994400004,1748-5673,FORA DA BASE,Radiat Oncol.,2014
179,WOS:000419994400004,1748-5673,WOS:000312893300137,0305-1048,2013
180,WOS:000419994400004,1748-5673,FORA DA BASE,Nat. Commun.,2014
181,WOS:000418435300001,1748-5673,WOS:000306751300017,1932-6203,2012
182,WOS:000418435300001,1748-5673,WOS:000183117100011,0169-5347,2003
183,WOS:000418435300001,1748-5673,WOS:000282279200018,1544-9173,2010
184,WOS:000418435300001,1748-5673,WOS:000270213800009,0016-6731,2009
185,WOS:000418435300001,1748-5673,WOS:000174606400011,0167-4412,2002
186,WOS:000418435300001,1748-5673,WOS:000228941300008,1088-9051,2005
187,WOS:000418435300001,1748-5673,WOS:000258359200007,0168-9525,2008
188,WOS:000418435300001,1748-5673,WOS:000233762000009,0027-8424,2005
189,WOS:000418435300001,1748-5673,WOS:000242715400008,1465-4644,2007
190,WOS:000418435300001,1748-5673,WOS:000280854800003,1359-4184,2010
191,WOS:000418435300001,1748-5673,WOS:000302853600032,1932-6203,2012
192,WOS:000418435300001,1748-5673,WOS:000281333900022,0167-9473,2010
193,WOS:000418435300001,1748-5673,WOS:A1996TU31400017,0035-9246,1996
194,WOS:000418435300001,1748-5673,WOS:000298327300013,1471-0056,2012
195,WOS:000418435300001,1748-5673,WOS:000274231500014,1553-734X,2010
196,WOS:000418435300001,1748-5673,WOS:000227498200007,1369-7412,2005
197,WOS:000418435300001,1748-5673,FORA DA BASE,Statistical Applications in Genetics and Molecular Biology,2011
198,WOS:000418435300001,1748-5673,FORA DA BASE,arXiv.org,2012
199,WOS:000418435300001,1748-5673,FORA DA BASE,PLOS Genet,2007
200,WOS:000418435300001,1748-5673,FORA DA BASE,Statistical Applications in Genetics and Molecular Biology,2008
201,WOS:000418435300002,1748-5673,WOS:000287378900008,1474-760X,2010
202,WOS:000418435300002,1748-5673,WOS:000354045700036,0036-8075,2015
203,WOS:000418435300002,1748-5673,WOS:A1995QE45300017,0035-9246,1995
204,WOS:000418435300002,1748-5673,WOS:000299005000011,1674-7305,2011
205,WOS:000418435300002,1748-5673,WOS:000246859100014,1061-4036,2007
206,WOS:000418435300002,1748-5673,WOS:000280347500020,0065-2571,2010
207,WOS:000418435300002,1748-5673,WOS:000381487600006,1932-6203,2016
208,WOS:000418435300002,1748-5673,WOS:000177827800007,1523-9829,2002
209,WOS:000418435300002,1748-5673,WOS:000186179000012,1367-4803,2003
210,WOS:000418435300002,1748-5673,WOS:000315094500006,0277-6715,2013
211,WOS:000418435300002,1748-5673,WOS:000336256600012,1465-6906,2014
212,WOS:000418435300002,1748-5673,WOS:000354045700037,0036-8075,2015
213,WOS:000418435300002,1748-5673,WOS:000257166700015,1548-7091,2008
214,WOS:000418435300002,1748-5673,WOS:000273116100025,1367-4803,2010
215,WOS:000418435300002,1748-5673,WOS:000316669500001,1471-2105,2013
216,WOS:000418435300002,1748-5673,WOS:000261866500012,1471-0056,2009
217,WOS:000418435300002,1748-5673,FORA DA BASE,R package version 4. 13-10; Ported from S-PLUS to R by Thomas Lumley (versions 3. 13 and 4. 4) and Brian Ripley (version 4. 13),2002
218,WOS:000418435300002,1748-5673,FORA DA BASE,Communications in Statistics - Simulation and Computation,2014
219,WOS:000418435300002,1748-5673,FORA DA BASE,Journal of Statistical Software,2015
