,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000413247300001,1465-4644,WOS:000264765800002,1471-2105,2009
2,WOS:000413247300001,1465-4644,WOS:000287378900008,1474-760X,2010
3,WOS:000413247300001,1465-4644,WOS:000375431500033,0032-0889,2016
4,WOS:000413247300001,1465-4644,WOS:A1982PT29000020,0090-5364,1982
5,WOS:000413247300001,1465-4644,WOS:000373055400001,2194-6302,2016
6,WOS:000413247300001,1465-4644,WOS:000268521300003,1087-2418,2009
7,WOS:000413247300001,1465-4644,WOS:000354049700055,1932-6203,2015
8,WOS:000413247300001,1465-4644,WOS:000274574600007,0167-9473,2010
9,WOS:000413247300001,1465-4644,WOS:000246293000009,1367-4803,2007
10,WOS:000413247300001,1465-4644,WOS:000237597200007,1369-7412,2006
11,WOS:000413247300001,1465-4644,WOS:000282220400009,1600-6135,2010
12,WOS:000413247300001,1465-4644,WOS:000301293800002,1465-4644,2012
13,WOS:000413247300001,1465-4644,WOS:000357340100029,1553-734X,2015
14,WOS:000413247300001,1465-4644,WOS:000322167900126,1932-6203,2013
15,WOS:000413247300001,1465-4644,WOS:000321668300001,1471-2105,2013
16,WOS:000413247300001,1465-4644,WOS:000346604700001,1465-6906,2014
17,WOS:000413247300001,1465-4644,WOS:000253822600005,1555-9041,2008
18,WOS:000413247300001,1465-4644,WOS:A1982QF89700008,0006-341X,1982
19,WOS:000413247300001,1465-4644,WOS:000336256600012,1465-6906,2014
20,WOS:000413247300001,1465-4644,WOS:000296846900005,0741-0395,2011
21,WOS:000413247300001,1465-4644,WOS:000258756500013,1088-9051,2008
22,WOS:000413247300001,1465-4644,WOS:000304535500013,0305-1048,2012
23,WOS:000413247300001,1465-4644,WOS:000342913000008,1367-4803,2014
24,WOS:000413247300001,1465-4644,WOS:000320627500047,0041-1345,2013
25,WOS:000413247300001,1465-4644,WOS:000377464300004,1467-5463,2016
26,WOS:000413247300001,1465-4644,WOS:000273116100025,1367-4803,2010
27,WOS:000413247300001,1465-4644,WOS:000232929400051,0027-8424,2005
28,WOS:000413247300001,1465-4644,FORA DA BASE,Lifetime data analysis,1995
29,WOS:000413247300001,1465-4644,FORA DA BASE,Applied Statistics,1980
30,WOS:000413247300001,1465-4644,WOS:000272271300001,1544-6115,2009
31,WOS:000413247300001,1465-4644,WOS:000281738900015,1367-4803,2010
32,WOS:000413247300001,1465-4644,WOS:000293041700007,0002-9297,2011
33,WOS:000413247300002,1465-4644,WOS:000322357700011,0375-9393,2013
34,WOS:000413247300002,1465-4644,WOS:000381326700006,0162-1459,2016
35,WOS:000413247300002,1465-4644,WOS:000174229300003,0006-341X,2002
36,WOS:000413247300002,1465-4644,WOS:000275751600017,2194-573X,2010
37,WOS:000413247300002,1465-4644,WOS:000313812800002,0964-1998,2013
38,WOS:000413247300002,1465-4644,WOS:000281096800004,0883-4237,2010
39,WOS:000413247300002,1465-4644,WOS:000079134600012,0090-5364,1997
40,WOS:000413247300002,1465-4644,WOS:000295969700005,1369-7412,2011
41,WOS:000413247300002,1465-4644,WOS:000305083700008,2194-573X,2012
42,WOS:000413247300002,1465-4644,WOS:A1992HH93800013,1044-3983,1992
43,WOS:000413247300002,1465-4644,WOS:A1978EH49200002,0090-5364,1978
44,WOS:000413247300002,1465-4644,WOS:A1974U496900007,0022-0663,1974
45,WOS:000413247300002,1465-4644,WOS:A1980KL55500018,0162-1459,1980
46,WOS:000413247300002,1465-4644,WOS:000221535300002,0303-6898,2004
47,WOS:000413247300002,1465-4644,WOS:000331098600022,1044-3983,2014
48,WOS:000413247300002,1465-4644,WOS:000282651000008,1938-7989,2009
49,WOS:000413247300002,1465-4644,WOS:000261358700019,0167-7152,2008
50,WOS:000413247300002,1465-4644,WOS:000301293800008,1465-4644,2012
51,WOS:000413247300002,1465-4644,FORA DA BASE,J. Amer. Statist. Assoc.,2011
52,WOS:000413247300002,1465-4644,FORA DA BASE,Uncertainty Artif. Inztell.,2001
53,WOS:000413247300002,1465-4644,FORA DA BASE,Biostatistics,2000
54,WOS:000413247300003,1465-4644,WOS:000165048700030,1049-5258,2000
55,WOS:000413247300003,1465-4644,WOS:000221981400002,0090-5364,2004
56,WOS:000413247300003,1465-4644,WOS:000261480900027,1553-7404,2008
57,WOS:000413247300003,1465-4644,WOS:000303602600006,1931-6690,2012
