,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,418951400033,1553-734X,A1997XU79300002,0305-1048,1997
2,418951400033,1553-734X,000382258600111,1932-6203,2016
3,418951400033,1553-734X,000354024900017,0969-2126,2015
4,418951400033,1553-734X,000176271000003,0907-4449,2002
5,418951400033,1553-734X,000084896300069,0305-1048,2000
6,418951400033,1553-734X,000267269600001,0192-8651,2009
7,418951400033,1553-734X,000235431700014,0969-2126,2006
8,418951400033,1553-734X,000371261700040,0305-1048,2016
9,418951400033,1553-734X,000181088000022,0002-7863,2003
10,418951400033,1553-734X,A1996WA54100016,0092-8674,1996
11,418951400033,1553-734X,000184351300022,0022-2836,2003
12,418951400033,1553-734X,000295832000011,1932-6203,2011
13,418951400033,1553-734X,000238297800011,0022-2836,2006
14,418951400033,1553-734X,000239493800003,1553-734X,2006
15,418951400033,1553-734X,000233115100010,1545-9993,2005
16,418951400033,1553-734X,000334351700001,2050-084X,2014
17,418951400033,1553-734X,000327344300011,0887-3585,2013
18,418951400033,1553-734X,000240748700013,0887-3585,2006
19,418951400033,1553-734X,000186683500043,0036-8075,2003
20,418951400033,1553-734X,000359772700066,0305-1048,2015
21,418951400033,1553-734X,000327344300004,0887-3585,2013
22,418951400033,1553-734X,000318253400007,0076-6879,2013
23,418951400033,1553-734X,000394521800002,0887-3585,2017
24,418951400033,1553-734X,000231079600011,1097-2765,2005
25,418951400033,1553-734X,000329601100013,1367-5931,2013
26,418951400033,1553-734X,000274645500006,0969-2126,2010
27,418951400033,1553-734X,000394521800010,0887-3585,2017
28,418951400033,1553-734X,000230249000002,0887-3585,2005
29,418951400033,1553-734X,000183383500011,0887-3585,2003
30,418951400033,1553-734X,000366378400008,1367-4803,2015
31,418951400033,1553-734X,000242709500082,0021-9258,2006
32,418951400033,1553-734X,000233903800005,1544-9173,2005
33,418951400033,1553-734X,000346766900071,1932-6203,2014
34,418951400033,1553-734X,000182295900028,0036-8075,2003
35,418951400033,1553-734X,000181079700114,0305-1048,2003
36,418951400033,1553-734X,000402542900027,1553-734X,2017
37,418951400033,1553-734X,000259378100006,0958-1669,2008
38,418951400033,1553-734X,000083356700010,1097-2765,1999
39,418951400033,1553-734X,000183832900073,0305-1048,2003
40,418951400033,1553-734X,A19635813B00009,0022-2836,1963
41,418951400033,1553-734X,000290024700038,1932-6203,2011
42,418951400033,1553-734X,000278278600002,0887-3585,2010
43,418951400033,1553-734X,000354453700030,1367-4803,2015
44,418951400033,1553-734X,000234326300013,1097-2765,2005
45,418951400033,1553-734X,000221514500004,0076-6879,2004
46,418951400033,1553-734X,000339715000037,0305-1048,2014
47,418951400033,1553-734X,000361112300016,0969-2126,2015
48,418951400033,1553-734X,A1997WV87100019,0022-2836,1997
49,418951400033,1553-734X,000326413500005,0969-2126,2013
50,418951400033,1553-734X,000182277200011,0022-2836,2003
51,418951400033,1553-734X,000306670900069,0305-1048,2012
52,418951400033,1553-734X,000316849200113,1932-6203,2013
53,418951400033,1553-734X,000273412900020,0192-8651,2010
54,418951400033,1553-734X,000246893500032,1535-3893,2007
55,418951400033,1553-734X,000285831700070,0305-1048,2011
56,418951400033,1553-734X,000269229100013,0969-2126,2009
