,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,417843000001,1367-4803,000173105600021,1061-4036,2002
2,417843000001,1367-4803,000303452700001,0931-041X,2012
3,417843000001,1367-4803,000232185600002,1061-4036,2005
4,417843000001,1367-4803,000358173500004,1367-4803,2015
5,417843000001,1367-4803,A1996UM27100028,0002-9297,1996
6,417843000001,1367-4803,000173254300020,0002-9297,2002
7,417843000001,1367-4803,A1996VA21400016,1058-0468,1996
8,417843000001,1367-4803,000228401800074,1367-4803,2005
9,417843000002,1367-4803,000079921300002,0160-6689,1999
10,417843000002,1367-4803,000283548600039,0028-0836,2010
11,417843000002,1367-4803,000326384100016,1061-4036,2013
12,417843000002,1367-4803,A1988M506500037,0022-3042,1988
13,417843000002,1367-4803,000368360100017,1367-4803,2016
14,417843000002,1367-4803,000343661700008,1359-4184,2014
15,417843000002,1367-4803,000272299900003,1615-3375,2009
16,417843000002,1367-4803,000274471200001,0002-9297,2010
17,417843000002,1367-4803,000345455200033,1553-7390,2014
18,417843000002,1367-4803,000170506200010,0706-7437,2001
19,417843000002,1367-4803,000261215900012,1061-4036,2008
20,417843000002,1367-4803,000294297000043,1553-7390,2011
21,417843000002,1367-4803,000312838800009,1061-4036,2013
22,417843000002,1367-4803,000279059400010,1359-4184,2010
23,417843000002,1367-4803,000089669700001,0090-5364,2000
24,417843000002,1367-4803,000306820500016,0169-2070,2012
25,417843000002,1367-4803,000173361700001,0090-5364,2001
26,417843000002,1367-4803,000300641400006,0929-8673,2012
27,417843000002,1367-4803,000277179500017,1061-4036,2010
28,417843000002,1367-4803,000240660800024,0953-816X,2006
29,417843000002,1367-4803,000360394100022,1061-4036,2015
30,417843000002,1367-4803,000184303000028,0077-8923 (ISSN print),2003
31,417843000002,1367-4803,000299786000001,0197-4580,2012
32,417843000002,1367-4803,000207854200001,1935-7524,2007
33,417843000002,1367-4803,000089248000012,0967-5868,2000
34,417843000002,1367-4803,000352454600040,0028-0836,2015
35,417843000002,1367-4803,000343885300015,0016-6731,2014
36,417843000002,1367-4803,000245230700001,0022-3166,2007
37,417843000002,1367-4803,000228980600013,0143-4004,2005
38,417843000002,1367-4803,000276732600005,0006-3223,2010
39,417843000002,1367-4803,000359328800006,0002-9297,2015
40,417843000002,1367-4803,000344650700082,1553-7404,2014
41,417843000002,1367-4803,000327715800010,1061-4036,2013
42,417843000002,1367-4803,000323748200007,1061-4036,2013
43,417843000002,1367-4803,000293338600041,1553-7390,2011
44,417843000002,1367-4803,000334519900014,0340-6717,2014
45,417843000002,1367-4803,000304551100012,1061-4036,2012
46,417843000002,1367-4803,000281331400003,0890-8567,2010
47,417843000002,1367-4803,000084394700027,0091-3057,2000
