,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000423270200001,1062-936X,WOS:000271383900003,1568-0266,2009
2,WOS:000423270200001,1062-936X,WOS:000247089800011,0192-8651,2007
3,WOS:000423270200001,1062-936X,WOS:000383748900008,1433-7851,2016
4,WOS:000423270200001,1062-936X,WOS:000359683700032,0022-2623,2015
5,WOS:000423270200001,1062-936X,WOS:000320769900011,1999-4915,2013
6,WOS:000423270200001,1062-936X,WOS:000261495500002,1573-4099,2008
7,WOS:000423270200001,1062-936X,WOS:000345455600008,2040-2503,2014
8,WOS:000423270200001,1062-936X,WOS:000358624600021,0022-2623,2015
9,WOS:000423270200001,1062-936X,WOS:000375174100001,0006-2952,2016
10,WOS:000423270200001,1062-936X,WOS:000307295200016,0014-5793,2012
11,WOS:000423270200001,1062-936X,WOS:000335621100017,1474-1776,2014
12,WOS:000423270200001,1062-936X,WOS:000331795500002,1860-7179,2014
13,WOS:000423270200001,1062-936X,WOS:000253990000003,0929-8673,2008
14,WOS:000423270200001,1062-936X,WOS:000345722200033,0022-2623,2014
15,WOS:000423270200001,1062-936X,WOS:000290221000034,1471-2105,2011
16,WOS:000423270200001,1062-936X,WOS:000227982800021,1549-9596,2005
17,WOS:000423270200001,1062-936X,WOS:000306613900005,1549-9596,2012
18,WOS:000423270200001,1062-936X,WOS:000312874100004,1054-2523,2013
19,WOS:000423270200001,1062-936X,WOS:000209242600007,2073-4425,2012
20,WOS:000423270200001,1062-936X,WOS:000348264200019,1046-2023,2015
21,WOS:000423270200001,1062-936X,WOS:000330339800015,1932-6203,2014
22,WOS:000423270200001,1062-936X,WOS:000167611100002,0169-409X,2001
23,WOS:000423270200001,1062-936X,WOS:000363249100006,1054-2523,2015
24,WOS:000423270200001,1062-936X,WOS:000271112100022,0192-8651,2009
25,WOS:000423270200001,1062-936X,WOS:000076581300010,0192-8651,1998
26,WOS:000423270200001,1062-936X,WOS:000405102900002,1747-0277,2017
27,WOS:000423270200001,1062-936X,FORA DA BASE,Drug Discov. Today Therap. Strat.,2012
28,WOS:000423270200001,1062-936X,FORA DA BASE,BBA-Gene Regul. Mech,1839
29,WOS:000423270200001,1062-936X,FORA DA BASE,BBA-Gene. Regul. Mech,1829
30,WOS:000423270200001,1062-936X,WOS:000311792800001,1758-2946,2012
31,WOS:000423270200001,1062-936X,WOS:000387329600013,1054-2523,2016
32,WOS:000423270200001,1062-936X,WOS:000321109800013,1873-3468,2013
33,WOS:000423270200001,1062-936X,WOS:000308675800004,0022-2623,2012
34,WOS:000423270200001,1062-936X,WOS:000250065000001,1471-4914,2007
35,WOS:000423270200001,1062-936X,WOS:000303107400005,1386-2073,2012
36,WOS:000423270200002,1062-936X,WOS:000332274200005,1062-936X,2014
37,WOS:000423270200002,1062-936X,WOS:000310852100004,1062-936X,2012
38,WOS:000423270200002,1062-936X,WOS:000283703000018,0022-2623,2010
39,WOS:000423270200002,1062-936X,WOS:000242625800010,0022-2623,2006
40,WOS:000423270200002,1062-936X,WOS:000255620200016,0002-7863,2008
41,WOS:000423270200002,1062-936X,WOS:000372610200005,2046-2069,2016
42,WOS:000423270200002,1062-936X,WOS:000389519100019,0960-894X,2016
43,WOS:000423270200002,1062-936X,WOS:000379762900008,0008-4042,2016
44,WOS:000423270200002,1062-936X,WOS:000403122700007,0022-2860,2017
45,WOS:000423270200002,1062-936X,WOS:000389048600005,0976-0504,2016
46,WOS:000423270200002,1062-936X,WOS:000354712700001,1062-936X,2015
47,WOS:000423270200002,1062-936X,WOS:000074379400028,0098-7484,1998
48,WOS:000423270200002,1062-936X,WOS:000268071100035,0066-4219,2009
49,WOS:000423270200002,1062-936X,WOS:000351651400002,0022-5193,2015
50,WOS:000423270200002,1062-936X,WOS:000187125000001,0028-4793,2003
51,WOS:000423270200002,1062-936X,WOS:000220237800025,0968-0896,2004
52,WOS:000423270200002,1062-936X,WOS:000074974500045,0099-5355,1998
53,WOS:000423270200002,1062-936X,WOS:000180936300006,0277-6715,2003
54,WOS:000423270200002,1062-936X,WOS:A1988N023400008,0027-8424,1988
55,WOS:000423270200002,1062-936X,WOS:000398072900005,1062-936X,2017
56,WOS:000423270200002,1062-936X,WOS:000281963700028,0960-894X,2010
57,WOS:000423270200002,1062-936X,WOS:000258188900017,0098-7484,2008
58,WOS:000423270200002,1062-936X,WOS:000374801500008,0169-7439,2016
59,WOS:000423270200002,1062-936X,WOS:A1988P227700024,0027-8424,1988
60,WOS:000423270200002,1062-936X,FORA DA BASE,Curr Drug Discov Technol,2016
61,WOS:000423270200002,1062-936X,FORA DA BASE,J. Biomol. Struct. Dyn,2017
62,WOS:000423270200002,1062-936X,FORA DA BASE,Struct. Chem.,2017
63,WOS:000423270200002,1062-936X,FORA DA BASE,Current drug discovery technologies,2017
64,WOS:000423270200002,1062-936X,WOS:000398072900001,1062-936X,2017
65,WOS:000423270200002,1062-936X,WOS:A1988P464000034,0261-4189,1988
66,WOS:000423270200002,1062-936X,WOS:000274184800010,1398-9219,2010
67,WOS:000423270200002,1062-936X,WOS:A1988M254800029,0098-7484,1988
68,WOS:000423270200002,1062-936X,WOS:000293263600006,0169-7439,2011
69,WOS:000423270200002,1062-936X,WOS:000228760700010,0261-1929,2005
70,WOS:000423270200002,1062-936X,WOS:000300229700001,1758-2946,2011
71,WOS:000423270200002,1062-936X,WOS:000306764600007,0022-2623,2012
72,WOS:000423270200002,1062-936X,WOS:000395173400001,1062-936X,2017
73,WOS:000423270200002,1062-936X,WOS:000249150700007,0022-2623,2007
74,WOS:000423270200002,1062-936X,WOS:000372941400003,0169-7439,2016
75,WOS:000423270200002,1062-936X,WOS:000356195200004,0169-7439,2015
76,WOS:000423270200002,1062-936X,WOS:000169133600006,0028-4793,2001
77,WOS:000423270200002,1062-936X,WOS:000392533100012,1471-2105,2016
78,WOS:000423270200002,1062-936X,WOS:000258395300035,0009-2614,2008
79,WOS:000423270200002,1062-936X,WOS:000281568600008,0223-5234,2010
80,WOS:000423270200002,1062-936X,WOS:000312878400008,1895-1066,2013
81,WOS:000423270200002,1062-936X,WOS:000348771200001,1062-936X,2015
82,WOS:000423270200002,1062-936X,WOS:000293020400011,1895-1066,2011
83,WOS:000423270200002,1062-936X,WOS:000285361100010,1895-1066,2011
84,WOS:000423270200002,1062-936X,WOS:000285361100021,1895-1066,2011
85,WOS:000423270200002,1062-936X,WOS:000335874800033,0223-5234,2014
86,WOS:000423270200002,1062-936X,WOS:000288460200025,1381-1991,2011
87,WOS:000423270200002,1062-936X,WOS:000360291500002,1062-936X,2015
88,WOS:000423270200002,1062-936X,WOS:000395997800018,1525-4135,2017
89,WOS:000423270200003,1062-936X,WOS:000274203000020,0223-5234,2010
90,WOS:000423270200003,1062-936X,WOS:000396575500025,0305-1048,2017
91,WOS:000423270200003,1062-936X,WOS:A1997WY91400026,0960-9822,1997
92,WOS:000423270200003,1062-936X,WOS:000251128300004,0076-6879(print),2007
93,WOS:000423270200003,1062-936X,WOS:A1997WN57900028,0960-9822,1997
94,WOS:000423270200003,1062-936X,WOS:000239311000008,1747-0277,2006
95,WOS:000423270200003,1062-936X,WOS:000243047000004,0920-654X,2006
96,WOS:000423270200003,1062-936X,WOS:000282623300006,1093-3263,2010
97,WOS:000423270200003,1062-936X,WOS:000259444700002,1573-4099,2008
98,WOS:000423270200003,1062-936X,WOS:000249556600003,0219-6336,2007
99,WOS:000423270200003,1062-936X,WOS:000275646900002,1937-9145,2010
100,WOS:000423270200003,1062-936X,WOS:000269868900017,1388-1981,2009
101,WOS:000423270200003,1062-936X,WOS:000241192400010,0022-2623,2006
102,WOS:000423270200003,1062-936X,WOS:000220317600020,0022-2623,2004
103,WOS:000423270200003,1062-936X,WOS:000263658200021,1549-9596,2009
104,WOS:000423270200003,1062-936X,WOS:000245100800007,1747-0277,2007
105,WOS:000423270200003,1062-936X,WOS:A1995TK38000006,0021-9258,1995
106,WOS:000423270200003,1062-936X,WOS:000254249000002,0920-654X,2008
107,WOS:000423270200003,1062-936X,WOS:000170110500004,1089-5647,2001
108,WOS:000423270200003,1062-936X,WOS:000274394300042,0028-0836,2010
109,WOS:000423270200003,1062-936X,WOS:A1997WW00900066,0021-9258,1997
110,WOS:000423270200003,1062-936X,WOS:000284823000003,1573-4064,2010
111,WOS:000423270200003,1062-936X,WOS:000177913500026,0022-2623,2002
112,WOS:000423270200003,1062-936X,WOS:A1996UN47100002,0165-6147,1996
113,WOS:000423270200003,1062-936X,WOS:000254249000013,0920-654X,2008
114,WOS:000423270200003,1062-936X,WOS:000168440000011,0304-3835,2000
115,WOS:000423270200003,1062-936X,WOS:000342130800002,0021-9258,2014
116,WOS:000423270200003,1062-936X,WOS:000285089100003,0270-6474,2010
117,WOS:000423270200003,1062-936X,FORA DA BASE,Reviews in Computational Chemistry,1990
118,WOS:000423270200003,1062-936X,WOS:A1997YF68400065,0021-9258,1997
119,WOS:000423270200003,1062-936X,WOS:A1996VQ78600022,0961-8368,1996
120,WOS:000423270200003,1062-936X,WOS:000257699600001,1398-9219,2008
121,WOS:000423270200003,1062-936X,WOS:000276196500011,1754-2189,2010
122,WOS:000423270200003,1062-936X,WOS:000079834800056,0021-9258,1999
