,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000418578600001,1066-5277,WOS:A1977EB77800003,0018-9219,1977
2,WOS:000418578600001,1066-5277,WOS:A1994PR27400019,1053-587X,1994
3,WOS:000418578600001,1066-5277,WOS:000166611200003,1367-4803,2000
4,WOS:000418578600001,1066-5277,WOS:A1991FA68800001,0010-3640,1991
5,WOS:000418578600001,1066-5277,WOS:A1989CD47200010,0022-2844,1989
6,WOS:000418578600001,1066-5277,WOS:A1986D274500039,0027-8424,1986
7,WOS:000418578600001,1066-5277,WOS:000179798500025,0196-2892,2002
8,WOS:000418578600001,1066-5277,WOS:A1990DV10300001,0018-9448,1990
9,WOS:000418578600001,1066-5277,WOS:000220487200025,0305-1048,2004
10,WOS:000418578600001,1066-5277,WOS:000353311700015,0022-5193,2015
11,WOS:000418578600001,1066-5277,WOS:000381958000007,0022-5193,2016
12,WOS:000418578600001,1066-5277,WOS:000375357400015,0022-5193,2016
13,WOS:000418578600001,1066-5277,WOS:000345953100004,1055-7903,2014
14,WOS:000418578600001,1066-5277,WOS:000313344900008,0893-8512,2013
15,WOS:000418578600001,1066-5277,WOS:000177154300016,0305-1048,2002
16,WOS:000418578600001,1066-5277,WOS:000292892000022,0003-2700,2011
17,WOS:000418578600001,1066-5277,WOS:000184530900016,1088-9051,2003
18,WOS:000418578600001,1066-5277,WOS:000378767100018,0737-4038,2016
19,WOS:000418578600001,1066-5277,WOS:000251197700021,1367-4803,2007
20,WOS:000418578600001,1066-5277,WOS:000183181800036,0036-8075,2003
21,WOS:000418578600001,1066-5277,WOS:A1983RN18000023,0096-3518,1983
22,WOS:000418578600001,1066-5277,WOS:000264802100029,0036-8075,2009
23,WOS:000418578600001,1066-5277,WOS:000277537900007,1471-2105,2010
24,WOS:000418578600001,1066-5277,FORA DA BASE,Appl. Comput. Harmon. Anal,1995
25,WOS:000418578600001,1066-5277,FORA DA BASE,Dis,2016
26,WOS:000418578600001,1066-5277,WOS:000078388900012,0162-8828,1999
27,WOS:000418578600001,1066-5277,WOS:A1987J406700007,0737-4038,1987
28,WOS:000418578600001,1066-5277,WOS:000243797800012,0957-4174,2007
29,WOS:000418578600001,1066-5277,WOS:000289601700001,1007-5704,2011
30,WOS:000418578600001,1066-5277,WOS:A1997XC29200010,0266-7061,1997
31,WOS:000418578600001,1066-5277,WOS:000220587000027,1078-8956,2004
32,WOS:000418578600001,1066-5277,WOS:000181410700010,1367-4803,2003
33,WOS:000418578600001,1066-5277,WOS:A1992HH37500009,0146-0749,1992
34,WOS:000418578600001,1066-5277,WOS:000255784600004,1044-5498,2008
35,WOS:000418578600001,1066-5277,WOS:000233857000002,1066-5277,2005
36,WOS:000418578600001,1066-5277,WOS:000248990700010,0022-5193,2007
37,WOS:000418578600001,1066-5277,WOS:000287463700006,0020-0255,2011
38,WOS:000418578600001,1066-5277,WOS:000320362700138,1932-6203,2013
39,WOS:000418578600001,1066-5277,FORA DA BASE,UNIV KANSAS SCI BULL,1958
40,WOS:000418584300001,1066-5277,WOS:000257169700011,1367-4803,2008
41,WOS:000418584300001,1066-5277,WOS:000243060300018,1367-4803,2007
42,WOS:000418584300001,1066-5277,WOS:000171142300004,1047-8477,2001
43,WOS:000418584300001,1066-5277,WOS:A1996VR73600007,1066-5277,1996
44,WOS:000418584300001,1066-5277,WOS:000078181500028,0305-1048,1999
45,WOS:000418584300001,1066-5277,WOS:000298969900001,1066-5277,2012
46,WOS:000418584300001,1066-5277,WOS:000326425300029,0888-7543,2013
47,WOS:000418584300001,1066-5277,WOS:000255326400006,0166-218X,2008
48,WOS:000418584300001,1066-5277,WOS:000074573200011,0959-440X,1998
49,WOS:000418584300001,1066-5277,WOS:000184848800015,0302-9743,2003
50,WOS:000418584300001,1066-5277,WOS:000172378000014,0305-1048,2001
51,WOS:000418584300001,1066-5277,WOS:000168256700001,1066-5277,2001
52,WOS:000418584300001,1066-5277,WOS:000242715200003,1367-4803,2006
53,WOS:000418584300001,1066-5277,WOS:A1983QY65200024,0305-1048,1983
54,WOS:000418584300001,1066-5277,WOS:000087457200010,0168-9525,2000
55,WOS:000418584300001,1066-5277,WOS:000171024100001,1066-5277,2001
56,WOS:000418584300001,1066-5277,WOS:A1994NN21400005,0027-8424,1994
57,WOS:000418584300001,1066-5277,WOS:000232386200002,1066-5277,2005
58,WOS:000418584300001,1066-5277,FORA DA BASE,STATISTICAL METHODS IN BIOINFORMATICS: AN INTRODUCTION,2005
59,WOS:000418555900001,1066-5277,WOS:A1954YC50900001,0007-0920,1954
60,WOS:000418555900001,1066-5277,WOS:000371993000103,1932-6203,2016
61,WOS:000418555900001,1066-5277,WOS:000406419500013,0272-4332,2017
62,WOS:000418555900001,1066-5277,WOS:000232774500011,0272-4332,2005
63,WOS:000418555900001,1066-5277,WOS:000354584900001,0027-5107,2015
64,WOS:000418555900001,1066-5277,WOS:000288007100007,0092-8674,2011
65,WOS:000418555900001,1066-5277,WOS:000357425700002,1055-9965,2015
66,WOS:000418555900001,1066-5277,WOS:A1997XK80000014,0272-4332,1997
67,WOS:000418555900001,1066-5277,WOS:000399313000021,0020-7136,2017
68,WOS:000418555900001,1066-5277,WOS:000239040100011,0957-5243,2006
69,WOS:000418555900001,1066-5277,WOS:000378063200003,0008-5472,2016
70,WOS:000418555900001,1066-5277,WOS:000180397100016,1474-175X,2001
71,WOS:000418555900001,1066-5277,WOS:A1971J036700030,0027-8424,1971
72,WOS:000418555900001,1066-5277,WOS:000077694200044,0028-0836,1998
73,WOS:000418555900001,1066-5277,WOS:A1991FQ96700001,0008-5472,1991
74,WOS:000418555900001,1066-5277,WOS:000180838100005,0027-8424,2003
75,WOS:000418555900001,1066-5277,WOS:000179224800087,0027-8424,2002
76,WOS:000418555900001,1066-5277,WOS:000260597400040,0027-8424,2008
