,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000418807400001,1756-0381,WOS:000345390400019,1053-8119,2014
2,WOS:000418807400001,1756-0381,WOS:000368449500010,0007-0920,2015
3,WOS:000418807400001,1756-0381,WOS:000266306000005,0306-4573,2009
4,WOS:000418807400001,1756-0381,WOS:000295653700006,0309-1708,2011
5,WOS:000418807400001,1756-0381,WOS:000251994700031,0001-0782,2008
6,WOS:000418807400001,1756-0381,WOS:000260039300004,1553-734X,2008
7,WOS:000418807400001,1756-0381,WOS:000189345000010,1474-175X,2004
8,WOS:000418807400001,1756-0381,WOS:000308532300051,1367-4803,2012
9,WOS:000418807400001,1756-0381,WOS:000355386500005,1061-4036,2015
10,WOS:000418807400001,1756-0381,WOS:000383537100002,0028-4793,2016
11,WOS:000418807400001,1756-0381,WOS:000241104900046,0302-9743,2006
12,WOS:000418807400001,1756-0381,WOS:000333353300002,0065-2598(print),2013
13,WOS:000418807400001,1756-0381,WOS:000300742800005,0167-8191,2012
14,WOS:000418807400001,1756-0381,WOS:000350210400162,0305-1048,2015
15,WOS:000418807400001,1756-0381,WOS:000308998100005,1045-9219,2012
16,WOS:000418807400001,1756-0381,WOS:000171891800079,1049-5258,2001
17,WOS:000418807400001,1756-0381,WOS:000239514600001,0239-8508,2006
18,WOS:000418807400001,1756-0381,WOS:000276462400015,1087-0156,2010
19,WOS:000418807400001,1756-0381,FORA DA BASE,Nucleic Acids Res.,2012
20,WOS:000418807400001,1756-0381,FORA DA BASE,PloS ONE,2012
21,WOS:000418807400001,1756-0381,FORA DA BASE,The Cancer Imaging Archive.,2016
22,WOS:000418807400001,1756-0381,WOS:000207079000002,1063-6676,1994
23,WOS:000418807400001,1756-0381,WOS:000349915300002,1471-2105,2015
24,WOS:000418807400001,1756-0381,WOS:000280120300008,0302-9743,2010
25,WOS:000418807400001,1756-0381,WOS:000289276900020,0732-183X,2011
26,WOS:000418807400001,1756-0381,WOS:000289452700004,1865-0929,2010
27,WOS:000418807400001,1756-0381,WOS:000225453100001,0278-0062,2004
28,WOS:000418807400001,1756-0381,WOS:000380070600039,0018-9448,2016
29,WOS:000418807400001,1756-0381,WOS:000319060600005,0162-8828,2013
30,WOS:000418807400001,1756-0381,WOS:000334470800001,1471-2105,2014
31,WOS:000418807400001,1756-0381,WOS:000319204000001,1471-2105,2013
32,WOS:000418807400001,1756-0381,WOS:000382446800058,1021-335X,2016
33,WOS:000418807400001,1756-0381,WOS:000346970600005,0162-8828,2015
34,WOS:000418806400001,1756-0381,WOS:000321144400008,2168-2194,2013
35,WOS:000418806400001,1756-0381,WOS:000261603200010,0896-6273,2008
36,WOS:000418806400001,1756-0381,WOS:000257992200003,0147-006X,2008
37,WOS:000418806400001,1756-0381,WOS:000236227500014,0896-6273,2006
38,WOS:000418806400001,1756-0381,WOS:000266585300004,1539-2791,2009
39,WOS:000418806400001,1756-0381,WOS:000287417502109,1063-6919,2010
40,WOS:000418806400001,1756-0381,WOS:000318041500012,0027-8424,2013
41,WOS:000418806400001,1756-0381,WOS:000220500900001,0270-6474,2004
42,WOS:000418806400001,1756-0381,WOS:A1992JL92400001,0162-8828,1992
43,WOS:000418806400001,1756-0381,WOS:000399334200025,0277-786X,2017
44,WOS:000418806400001,1756-0381,WOS:000077990700002,0920-5691,1998
45,WOS:000418806400001,1756-0381,WOS:000347096100003,1057-7149,2015
46,WOS:000418806400001,1756-0381,WOS:000264412600021,1932-6203,2008
47,WOS:000418806400001,1756-0381,WOS:000279732100002,1471-2105,2010
48,WOS:000418806400001,1756-0381,WOS:000228092300011,1471-0048,2005
49,WOS:000418806400001,1756-0381,WOS:000072281800002,0162-8828,1998
50,WOS:000418806400001,1756-0381,WOS:000209207100029,1662-5196,2012
51,WOS:000418806400001,1756-0381,WOS:000357342200006,1050-0472,2015
52,WOS:000418806400001,1756-0381,WOS:000384549900015,1097-6256,2016
53,WOS:000418806400001,1756-0381,WOS:000269108900007,0959-4388,2009
54,WOS:000418806400001,1756-0381,WOS:000326305300008,0896-6273,2013
55,WOS:000418806400001,1756-0381,WOS:000338737800005,0270-6474,2014
56,WOS:000418806400001,1756-0381,FORA DA BASE,AIAA paper,2013
