,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000416744400002,1467-5463,WOS:000289637600014,1471-0056,2011
2,WOS:000416744400002,1467-5463,WOS:000362095100036,0028-0836,2015
3,WOS:000416744400002,1467-5463,WOS:000310434500030,0028-0836,2012
4,WOS:000416744400002,1467-5463,WOS:000355907900001,1759-8753,2015
5,WOS:000416744400002,1467-5463,WOS:000370072100002,1758-1923,2016
6,WOS:000416744400002,1467-5463,WOS:A1991EY81600009,0888-7543,1991
7,WOS:000416744400002,1467-5463,WOS:000295819900009,1527-8204,2011
8,WOS:000416744400002,1467-5463,WOS:000251197600002,1467-5463,2007
9,WOS:000416744400002,1467-5463,WOS:000182612600058,0027-8424,2003
10,WOS:000416744400002,1467-5463,WOS:A1986AZA9900011,0022-2836,1986
11,WOS:000416744400002,1467-5463,WOS:000299167900005,1553-7404,2011
12,WOS:000416744400002,1467-5463,WOS:000081445200001,1096-7192,1999
13,WOS:000416744400002,1467-5463,WOS:000185018500009,1061-4036,2003
14,WOS:000416744400002,1467-5463,WOS:000346605500013,1465-6906,2014
15,WOS:000416744400002,1467-5463,WOS:000367285500001,1759-8753,2015
16,WOS:000416744400002,1467-5463,WOS:A1987L191700001,0006-3002,1987
17,WOS:000416744400002,1467-5463,WOS:000351876500001,0305-1048,2015
18,WOS:000416744400002,1467-5463,WOS:000306160500002,0959-437X,2012
19,WOS:000416744400002,1467-5463,WOS:000300490500023,1367-4803,2012
20,WOS:000416744400002,1467-5463,WOS:000350371800001,1471-2105,2015
21,WOS:000416744400002,1467-5463,WOS:000231064600047,1424-8581,2005
22,WOS:000416744400002,1467-5463,WOS:A1988M425500053,0028-0836,1988
23,WOS:000416744400002,1467-5463,WOS:000314892000014,1367-4803,2013
24,WOS:000416744400002,1467-5463,WOS:000166938800058,0028-0836,2001
25,WOS:000416744400002,1467-5463,WOS:000268808600014,1367-4803,2009
26,WOS:000416744400002,1467-5463,WOS:000267665900006,1367-4803,2009
27,WOS:000416744400002,1467-5463,WOS:A1996VV77400017,0092-8674,1996
28,WOS:000416744400002,1467-5463,WOS:A1987K780400010,0305-1048,1987
29,WOS:000416744400002,1467-5463,WOS:000187491100019,0002-9297,2003
30,WOS:000416744400002,1467-5463,WOS:000291153400001,1088-9051,2011
31,WOS:000416744400002,1467-5463,WOS:000366214800001,1759-8753,2015
32,WOS:000416744400002,1467-5463,WOS:000184752200019,0737-4038,2003
33,WOS:000416744400002,1467-5463,WOS:A1975AZ22600009,0092-8674,1975
34,WOS:000416744400002,1467-5463,WOS:A1994NB40900095,0021-9258,1994
35,WOS:000416744400002,1467-5463,WOS:000362095100037,0028-0836,2015
36,WOS:000416744400002,1467-5463,WOS:A1984TR89900062,0028-0836,1984
37,WOS:000416744400002,1467-5463,WOS:000234089600021,0022-2836,2005
38,WOS:000416744400002,1467-5463,WOS:000342587600001,1471-2164,2014
39,WOS:000416744400002,1467-5463,WOS:000338769400011,0305-1048,2014
40,WOS:000416744400002,1467-5463,WOS:000332819800022,1087-0156,2014
41,WOS:000416744400003,1467-5463,WOS:000275184700003,0028-646X,2010
42,WOS:000416744400003,1467-5463,WOS:000187417700003,0028-646X,2004
43,WOS:000416744400003,1467-5463,WOS:000075333100006,0016-6723,1998
44,WOS:000416744400003,1467-5463,WOS:000319330200091,1932-6203,2013
45,WOS:000416744400003,1467-5463,WOS:000083580400017,0831-2796,1999
46,WOS:000416744400003,1467-5463,WOS:000266944200007,0040-5809,2009
47,WOS:000416744400003,1467-5463,WOS:000255249300035,0036-8075,2008
48,WOS:000416744400003,1467-5463,WOS:000223188600001,1471-2156,2004
49,WOS:000416744400003,1467-5463,WOS:000322341200007,1467-5463,2013
50,WOS:000416744400003,1467-5463,WOS:000167420000040,0016-6731,2001
51,WOS:000416744400003,1467-5463,WOS:000221265000038,0027-8424,2004
52,WOS:000416744400003,1467-5463,WOS:000072033300006,0016-6723,1997
53,WOS:000416744400003,1467-5463,WOS:A1994NG19400039,0036-8075,1994
54,WOS:000416744400003,1467-5463,WOS:000285780700011,0040-5752,2011
55,WOS:000416744400003,1467-5463,WOS:000355022600005,1344-7610,2015
56,WOS:000416744400003,1467-5463,WOS:000244689600007,0016-6731,2007
57,WOS:000416744400003,1467-5463,WOS:000166299400014,0066-4197,2000
58,WOS:000416744400003,1467-5463,WOS:000187417700023,0028-646X,2004
59,WOS:000416744400003,1467-5463,WOS:000081781400006,0169-5347,1999
60,WOS:000416744400003,1467-5463,WOS:000268071800024,1543-5008,2009
61,WOS:000416744400003,1467-5463,WOS:000087811600025,0027-8424,2000
62,WOS:000416744400003,1467-5463,WOS:A1988Q720800019,0831-2796,1988
63,WOS:000416744400003,1467-5463,WOS:000230441900037,0016-6731,2005
64,WOS:000416744400003,1467-5463,WOS:000220021800047,0016-6731,2004
65,WOS:000416744400003,1467-5463,WOS:000171744900037,0016-6731,2001
66,WOS:000416744400003,1467-5463,FORA DA BASE,Basic life sciences,1979
67,WOS:000416744400003,1467-5463,FORA DA BASE,Int J Plant Genomics,2010
68,WOS:000416744400003,1467-5463,FORA DA BASE,Hereditas,1936
69,WOS:000416744400003,1467-5463,WOS:000223974700003,1066-5277,2004
70,WOS:000416744400003,1467-5463,WOS:000177739700004,0040-5809,2002
71,WOS:000416744400003,1467-5463,WOS:000176540100010,0040-5809,2002
72,WOS:000416744400003,1467-5463,WOS:000172665800035,0016-6731,2001
73,WOS:000416744400003,1467-5463,WOS:000348188400004,1467-5463,2015
74,WOS:000416744400003,1467-5463,WOS:000345386100014,1467-5463,2014
75,WOS:000416744400003,1467-5463,WOS:000313723600009,1467-5463,2013
76,WOS:000416744400004,1467-5463,WOS:000360646800042,0036-8075,2015
77,WOS:000416744400004,1467-5463,WOS:000283052800011,1471-0056,2010
78,WOS:000416744400004,1467-5463,WOS:000341409700004,1548-7091,2014
79,WOS:000416744400004,1467-5463,WOS:000247030700034,0028-0836,2007
80,WOS:000416744400004,1467-5463,WOS:A1954UG27100001,0006-341X,1954
81,WOS:000416744400004,1467-5463,WOS:000315745000001,0007-1250,2013
82,WOS:000416744400004,1467-5463,WOS:000220638200010,0162-1459,2004
83,WOS:000416744400004,1467-5463,WOS:000074831300002,0959-3543,1998
84,WOS:000416744400004,1467-5463,WOS:000226721300010,1471-0056,2005
85,WOS:000416744400004,1467-5463,WOS:A1980JY04000004,0361-0926,1980
86,WOS:000416744400004,1467-5463,WOS:000247824800001,0001-5652,2007
87,WOS:000416744400004,1467-5463,WOS:000320415300002,0002-9297,2013
88,WOS:000416744400004,1467-5463,WOS:000329904900002,1471-2105,2013
89,WOS:000416744400004,1467-5463,WOS:000246859200014,0162-1459,2007
90,WOS:000416744400004,1467-5463,WOS:000228492000044,0036-8075,2005
91,WOS:000416744400004,1467-5463,WOS:000277257000013,0883-4237,2009
92,WOS:000416744400004,1467-5463,WOS:000231284200005,1369-7412,2005
93,WOS:000416744400004,1467-5463,WOS:000251865000022,1367-4803,2008
94,WOS:000416744400004,1467-5463,WOS:000308491200009,1061-4036,2012
95,WOS:000416744400004,1467-5463,WOS:000279242400008,1061-4036,2010
96,WOS:000416744400004,1467-5463,WOS:A1996VG59700028,0036-8075,1996
97,WOS:000416744400004,1467-5463,WOS:000184620000062,0027-8424,2003
98,WOS:000416744400004,1467-5463,WOS:000175350000016,1471-0056,2002
99,WOS:000416744400004,1467-5463,WOS:000326384100007,1061-4036,2013
100,WOS:000416744400004,1467-5463,WOS:A1955WW36900001,0003-4800,1955
101,WOS:000416744400004,1467-5463,WOS:000279242400007,1061-4036,2010
102,WOS:000416744400004,1467-5463,FORA DA BASE,"Bayesian Methods with Applications to Science, Policy and Official Statistics",2001
103,WOS:000416744400004,1467-5463,FORA DA BASE,Technical Report 2005-20B,2005
104,WOS:000416744400005,1467-5463,WOS:000084203200032,0006-3495,1999
105,WOS:000416744400005,1467-5463,WOS:A1997XU79300002,0305-1048,1997
106,WOS:000416744400005,1467-5463,WOS:000283548600039,0028-0836,2010
107,WOS:000416744400005,1467-5463,WOS:000350766900027,1087-0156,2015
108,WOS:000416744400005,1467-5463,WOS:000314805000001,1471-2105,2012
109,WOS:000416744400005,1467-5463,WOS:000288070000040,1078-8956,2011
110,WOS:000416744400005,1467-5463,WOS:000265457300019,1748-3387,2009
111,WOS:000416744400005,1467-5463,WOS:000301457200055,1932-6203,2012
112,WOS:000416744400005,1467-5463,WOS:000281799000018,0027-8424,2010
113,WOS:000416744400005,1467-5463,WOS:000262104100059,0036-8075,2009
114,WOS:000416744400005,1467-5463,WOS:000302785000002,1087-0156,2012
115,WOS:000416744400005,1467-5463,WOS:000364355600015,1088-9051,2015
116,WOS:000416744400005,1467-5463,WOS:000376163600009,1471-0056,2016
117,WOS:000416744400005,1467-5463,WOS:000352083100025,1548-7091,2015
118,WOS:000416744400005,1467-5463,WOS:A1996VV46700058,0027-8424,1996
119,WOS:000416744400005,1467-5463,WOS:000287841100014,1088-9051,2011
120,WOS:000416744400005,1467-5463,WOS:000188668500011,1465-6914,2004
121,WOS:000416744400005,1467-5463,WOS:000369219800015,1467-5463,2016
122,WOS:000416744400005,1467-5463,WOS:000368357800020,1367-4803,2016
123,WOS:000416744400005,1467-5463,WOS:000268808600014,1367-4803,2009
124,WOS:000416744400005,1467-5463,WOS:000345827400017,1367-4803,2014
125,WOS:000416744400005,1467-5463,WOS:000358736100014,1548-7091,2015
126,WOS:000416744400005,1467-5463,WOS:000300490500004,1367-4803,2012
127,WOS:000416744400005,1467-5463,WOS:000329387500013,1465-6906,2013
128,WOS:000416744400005,1467-5463,WOS:000272867700011,1471-0056,2010
129,WOS:000416744400005,1467-5463,WOS:000308366200001,1471-2164,2012
130,WOS:000416744400005,1467-5463,WOS:000365657300001,2047-217X,2014
131,WOS:000416744400005,1467-5463,WOS:000308532300007,1367-4803,2012
132,WOS:000416744400005,1467-5463,FORA DA BASE,PLoS One,10
133,WOS:000416744400005,1467-5463,WOS:000284456100015,0964-6906,2010
134,WOS:000416744400005,1467-5463,WOS:000275055900001,0890-9369,2010
135,WOS:000416744400005,1467-5463,WOS:000374127200001,2041-1723,2016
136,WOS:000416744400005,1467-5463,WOS:000362555700029,1087-0156,2015
137,WOS:000416744400005,1467-5463,WOS:000347417000017,1367-4803,2015
138,WOS:000416744400005,1467-5463,FORA DA BASE,Sci Transl Med,2013
139,WOS:000416744400006,1467-5463,WOS:000281569200007,1754-2189,2010
140,WOS:000416744400006,1467-5463,WOS:000313784000008,0741-0395,2013
141,WOS:000416744400006,1467-5463,WOS:000250480900005,0002-9297,2007
142,WOS:000416744400006,1467-5463,WOS:000260271900013,0304-4076,2008
143,WOS:000416744400006,1467-5463,WOS:000263005700007,0277-6715,2009
144,WOS:000416744400006,1467-5463,WOS:000324727200027,1018-4813,2013
145,WOS:000416744400006,1467-5463,WOS:000328463200002,0741-0395,2014
146,WOS:000416744400006,1467-5463,WOS:000307608700002,0002-9297,2012
147,WOS:000416744400006,1467-5463,WOS:000290231500008,0090-5364,2010
148,WOS:000416744400006,1467-5463,WOS:000308885800015,1465-4644,2012
149,WOS:000416744400006,1467-5463,WOS:000253311700046,0036-8075,2008
150,WOS:000416744400006,1467-5463,WOS:A1986A734100002,0006-3444,1986
151,WOS:000416744400006,1467-5463,WOS:000280559700005,0006-3444,2010
152,WOS:000416744400006,1467-5463,WOS:000328285800005,1465-4644,2013
153,WOS:000416744400006,1467-5463,WOS:000189124700013,0883-4237,2003
154,WOS:000416744400006,1467-5463,WOS:000320065400008,1367-4803,2013
155,WOS:000416744400006,1467-5463,WOS:000318073300037,1553-7404,2013
156,WOS:000416744400006,1467-5463,WOS:000317854800006,0741-0395,2013
157,WOS:000416744400006,1467-5463,WOS:000167376900015,0006-341X,2001
158,WOS:000416744400006,1467-5463,WOS:A1996VZ17500005,0003-1305,1996
159,WOS:000416744400006,1467-5463,WOS:A1990EA06200012,0006-3444,1990
160,WOS:000416744400006,1467-5463,WOS:000232889400013,1088-9051,2005
161,WOS:000416744400006,1467-5463,WOS:000311055200002,0741-0395,2012
162,WOS:000416744400006,1467-5463,WOS:A1997XM72800027,0002-9297,1997
163,WOS:000416744400006,1467-5463,WOS:000364401600003,1553-7404,2015
164,WOS:000416744400006,1467-5463,WOS:000355931200006,0002-9297,2015
165,WOS:000416744400006,1467-5463,WOS:000274198200007,2194-6302,2010
166,WOS:000416744400006,1467-5463,FORA DA BASE,Bioinformatics,2014
167,WOS:000416744400006,1467-5463,FORA DA BASE,Frontiers in Genetics,2013
168,WOS:000416744400006,1467-5463,WOS:000326975300003,0741-0395,2013
169,WOS:000416744400006,1467-5463,WOS:000079671500002,0002-9262,1999
170,WOS:000416744400006,1467-5463,WOS:000293041700007,0002-9297,2011
171,WOS:000416744400006,1467-5463,WOS:000182894800005,1465-4644,2003
172,WOS:000416744400006,1467-5463,WOS:000253223900008,0002-9297,2008
173,WOS:000416744400007,1467-5463,WOS:A1974T129900001,0040-1706,1974
174,WOS:000416744400007,1467-5463,WOS:000297744200053,0028-0836,2011
175,WOS:000416744400007,1467-5463,WOS:000170729300030,0162-1459,2001
176,WOS:000416744400007,1467-5463,WOS:000237568000052,0096-3003,2006
177,WOS:000416744400007,1467-5463,WOS:000072405900004,1384-5810,1997
178,WOS:000416744400007,1467-5463,WOS:000245824200002,0741-0395,2007
179,WOS:000416744400007,1467-5463,WOS:A1992HD97700001,0899-7667,1992
180,WOS:000416744400007,1467-5463,WOS:000255923600006,0002-9297,2008
181,WOS:000416744400007,1467-5463,WOS:000172086900019,0002-9297,2001
182,WOS:000416744400007,1467-5463,WOS:000245351100015,0143-3334,2007
183,WOS:000416744400007,1467-5463,WOS:000174373800002,1098-3600,2002
184,WOS:000416744400007,1467-5463,WOS:000308462000024,1932-6203,2012
185,WOS:000416744400007,1467-5463,WOS:000286960500013,0378-3758,2011
186,WOS:000416744400007,1467-5463,WOS:A1964AW75800032,0003-4851,1964
187,WOS:000416744400007,1467-5463,WOS:000185647200037,1087-0156,2003
188,WOS:000416744400007,1467-5463,WOS:000291181000005,0167-9473,2011
189,WOS:000416744400007,1467-5463,WOS:A19641914B00006,0016-6731,1964
190,WOS:000416744400007,1467-5463,WOS:000296558000007,0001-5652,2011
191,WOS:000416744400007,1467-5463,WOS:000317303500018,0006-341X,2013
192,WOS:000416744400007,1467-5463,WOS:000175362500014,1061-4036,2002
193,WOS:000416744400007,1467-5463,FORA DA BASE,Research Journal of Recent Sciences,2013
194,WOS:000416744400007,1467-5463,FORA DA BASE,Theoretical and Applied Genetics,1968
195,WOS:000416744400007,1467-5463,FORA DA BASE,BMC proceedings,2014
196,WOS:000416744400007,1467-5463,WOS:000231233600010,1832-4274,2005
197,WOS:000416744400007,1467-5463,WOS:000270009300018,1558-8424,2009
198,WOS:000416744400007,1467-5463,WOS:000258196500005,0378-3758,2008
199,WOS:000416744400007,1467-5463,WOS:000221572500014,0162-1459,2004
200,WOS:000416744400007,1467-5463,WOS:000299409100001,0002-9297,2012
201,WOS:000416744400007,1467-5463,WOS:000322361200041,1932-6203,2013
202,WOS:000416744400007,1467-5463,WOS:000074994500002,0323-3847,1998
203,WOS:000416744400007,1467-5463,WOS:000320510000011,1471-0056,2013
204,WOS:000416744400007,1467-5463,WOS:000267605700009,0741-0395,2009
205,WOS:000416744400007,1467-5463,WOS:000279242400007,1061-4036,2010
206,WOS:000416744400007,1467-5463,WOS:000259326500004,1465-4644,2008
207,WOS:000416744400007,1467-5463,WOS:000245465200003,0002-9297,2007
208,WOS:000416744400007,1467-5463,FORA DA BASE,Discussiones Mathematicae: Probability and Statistics,2004
209,WOS:000416744400007,1467-5463,FORA DA BASE,Journal of Mathematics Research,2010
210,WOS:000416744400007,1467-5463,FORA DA BASE,R package version 0.9-7,2012
211,WOS:000416744400007,1467-5463,FORA DA BASE,Journal of Applied Sciences,2011
212,WOS:000416744400008,1467-5463,WOS:000309059200010,1471-0056,2012
213,WOS:000416744400008,1467-5463,WOS:000316439500014,1087-0156,2013
214,WOS:000416744400008,1467-5463,WOS:000363575100001,2314-6133,2015
215,WOS:000416744400008,1467-5463,WOS:000312654600003,1367-4803,2013
216,WOS:000416744400008,1467-5463,WOS:000327698100017,1548-7091,2013
217,WOS:000416744400008,1467-5463,WOS:000359328800008,0002-9297,2015
218,WOS:000416744400008,1467-5463,WOS:000294755400007,1367-4803,2011
219,WOS:000416744400008,1467-5463,WOS:000277452700031,1087-0156,2010
220,WOS:000416744400008,1467-5463,WOS:000359760700001,1473-9542,2015
