,SOURCE_A,SOURCE_J,TARGET_A,TARGET_J,YEAR
1,WOS:000416819300001,0092-8240,WOS:A1973Q421800021,0043-1397,1973
2,WOS:000416819300001,0092-8240,WOS:000310042800014,0022-5193,2012
3,WOS:000416819300001,0092-8240,WOS:000285576800007,1027-5606,2010
4,WOS:000416819300001,0092-8240,WOS:000323093600012,0167-1987,2013
5,WOS:000416819300001,0092-8240,WOS:000242580900033,1743-3541,2006
6,WOS:000416819300001,0092-8240,WOS:000302198400002,0012-9615,2012
7,WOS:000416819300001,0092-8240,WOS:000260114200005,1466-822X,2008
8,WOS:000416819300001,0092-8240,WOS:000346654600008,0043-1397,2014
9,WOS:000416819300001,0092-8240,WOS:000081731000005,0341-8162,1999
10,WOS:000416819300001,0092-8240,WOS:A1995RB64700003,0140-1963,1995
11,WOS:000416819300001,0092-8240,WOS:000379739600029,0885-6087,2016
12,WOS:000416819300001,0092-8240,WOS:000372876400053,0027-8424,2016
13,WOS:000416819300001,0092-8240,WOS:A1972O391800004,0023-5946,1972
14,WOS:000416819300001,0092-8240,WOS:000223555600070,0031-9007,2004
15,WOS:000416819300001,0092-8240,WOS:000263608000016,0378-3774,2009
16,WOS:000416819300001,0092-8240,WOS:000332172000001,1539-3755,2014
17,WOS:000416819300001,0092-8240,WOS:A1965CLA5700004,0022-0477,1965
18,WOS:000416819300001,0092-8240,WOS:000080809000047,0036-8075,1999
19,WOS:000416819300001,0092-8240,WOS:A1997WL28000004,0092-8240,1997
20,WOS:000416819300001,0092-8240,WOS:000345138900007,0092-8240,2014
21,WOS:000416819300001,0092-8240,WOS:000249787100034,1054-1500,2007
22,WOS:000416819300001,0092-8240,WOS:000304636500008,0304-3800,2012
23,WOS:000416819300001,0092-8240,WOS:000369212000001,0025-5564,2016
24,WOS:000416819300001,0092-8240,WOS:A1990EM57400016,0022-0477,1990
25,WOS:000416819300001,0092-8240,WOS:A1990DH11900011,0043-1397,1990
26,WOS:000416819300001,0092-8240,WOS:000178517300009,0003-0147,2002
27,WOS:000416819300001,0092-8240,WOS:000224136000037,0036-8075,2004
28,WOS:000416819300001,0092-8240,WOS:A1972O253500009,0022-5193,1972
29,WOS:000416819300001,0092-8240,WOS:000284661100002,0309-1708,2010
30,WOS:000416819300001,0092-8240,WOS:000181223900016,0022-1694,2003
31,WOS:000416819300001,0092-8240,WOS:000236514700008,0169-3913,2006
32,WOS:000416819300001,0092-8240,WOS:000387551200057,1877-0509,2016
33,WOS:000416819300001,0092-8240,WOS:000354196800006,0303-6812,2015
34,WOS:000416819300001,0092-8240,WOS:000411202000020,0043-1397,2017
35,WOS:000416819300001,0092-8240,WOS:000307186200010,1531-3492,2012
36,WOS:000416819300001,0092-8240,WOS:000378046600007,0303-6812,2016
37,WOS:000416819300001,0092-8240,WOS:000186099500003,0022-1120,2003
38,WOS:000416819300001,0092-8240,WOS:000231572900008,0309-1708,2005
39,WOS:000416819300001,0092-8240,WOS:000081731000001,0341-8162,1999
40,WOS:000416819300001,0092-8240,WOS:000172027200059,0031-9007,2001
41,WOS:000416819300001,0092-8240,WOS:A1992GY77200021,0043-1397,1992
42,WOS:000416819300001,0092-8240,WOS:A1959XG72500005,0022-4588,1959
43,WOS:000416819300001,0092-8240,WOS:000372690500004,1476-945X,2016
44,WOS:000416819300001,0092-8240,WOS:000363125400040,0027-8424,2015
45,WOS:000416819300002,0092-8240,WOS:000406347500034,1367-4803,2017
